# Timestamp: 20260610100827
#version: SB4003.19
#enabled DS3231 square wave timing
#reading eemem...............................................................#done
#testing sensor coms 
#ch 25 AmbTemp disabled
#ch 26 AmbPres disabled
#ch 27 AmbRH disabled
#ch 28 AS1_415nm disabled
#ch 29 AS1_445nm disabled
#ch 30 AS1_480nm disabled
#ch 31 AS1_515nm disabled
#ch 32 AS1_555nm disabled
#ch 33 AS1_590nm disabled
#ch 34 AS1_630nm disabled
#ch 35 AS1_680nm disabled
#ch 36 AS1_CLEAR disabled
#ch 37 AS1_NIR disabled
#ch 38 AS2_415nm disabled
#ch 39 AS2_445nm disabled
#ch 40 AS2_480nm disabled
#ch 41 AS2_515nm disabled
#ch 42 AS2_555nm disabled
#ch 43 AS2_590nm disabled
#ch 44 AS2_630nm disabled
#ch 45 AS2_680nm disabled
#ch 46 AS2_CLEAR disabled
#ch 47 AS2_NIR disabled
#ch 48 AS3_415nm disabled
#ch 49 AS3_445nm disabled
#ch 50 AS3_480nm disabled
#ch 51 AS3_515nm disabled
#ch 52 AS3_555nm disabled
#ch 53 AS3_590nm disabled
#ch 54 AS3_630nm disabled
#ch 55 AS3_680nm disabled
#ch 56 AS3_CLEAR disabled
#ch 57 AS3_NIR disabled
#channels tested OK: 30
# num inputs: 63
#headers:
#A:,nan,4003,0.1844500,1.0008200,1.0000000,0.0004800,0.0242200,0.0238300,1.0000000,0.0004800,0.0004800,1.0000000,0.0937100,1.0000000,1.0000000,0.0038100,0.0038100,0.0038100,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,0.0048400,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,0.0001160,0.0001271,0.0000766,0.5933700,nan
#B:,nan,4003,-8563.9,-44.4,-201.0,-1404.3,-132.0,-92.0,0.0,-11892.0,-12128.0,0.0,-1177.0,-1781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-389.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3897.9,3129.4,-281.0,-1138.9,nan
#C:,nan,4003,AGAIN1,AGAIN2,AGAIN3,ASTEP1,ASTEP2,ASTEP3,ATIME1,ATIME2,ATIME3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
#D:,nan,4003,16.000,16.000,16.000,299.000,299.000,299.000,29.000,29.000,29.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
#units:,s,4003,ppm,ppm,Mm^-1,mmH2O,degC,degC,%,lpm,lpm,degC,ppm,ppm,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,mmH2O,degC,hPa,%,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,lambda,lambda,lambda,ppm,lambda
time,seconds,ID,CO,CO2,PM,Flow,FLUEtemp,H2Otemp,RH,GravFlo1,GravFlo2,COtemp,VOC,CH4,CH4temp,Ctemp1,Ctemp2,Ctemp3,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,dP2,AmbTemp,AmbPres,AmbRH,AS1_415nm,AS1_445nm,AS1_480nm,AS1_515nm,AS1_555nm,AS1_590nm,AS1_630nm,AS1_680nm,AS1_CLEAR,AS1_NIR,AS2_415nm,AS2_445nm,AS2_480nm,AS2_515nm,AS2_555nm,AS2_590nm,AS2_630nm,AS2_680nm,AS2_CLEAR,AS2_NIR,AS3_415nm,AS3_445nm,AS3_480nm,AS3_515nm,AS3_555nm,AS3_590nm,AS3_630nm,AS3_680nm,AS3_CLEAR,AS3_NIR,O2_1,O2_2,O2_3,CO2v,O2_ave
20260610 10:09:23,46,4003,-0.90,706,0,-0.014,17.12,16.18,61.9,0.03,-0.03,17,21.08,5,16.20,18.08,17.90,18.17,16.50,17.25,nan,nan,nan,-51.31,nan,17.00,-0.402,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,573.255,0.326
20260610 10:09:24,47,4003,-0.72,706,0,-0.013,17.15,16.18,61.9,0.03,-0.03,17,21.18,5,16.20,18.07,17.89,18.18,16.25,17.31,nan,nan,nan,-51.38,nan,17.00,-0.402,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,572.661,0.326
20260610 10:09:25,48,4003,-0.72,708,0,-0.004,17.15,16.18,61.9,0.03,-0.03,17,21.08,4,16.20,18.09,17.90,18.18,16.25,17.25,nan,nan,nan,-51.38,nan,17.19,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,585.716,0.326
20260610 10:09:26,49,4003,-0.72,707,0,-0.004,17.15,16.20,61.8,0.03,-0.03,17,21.18,4,16.20,18.09,17.91,18.18,16.31,17.31,nan,nan,nan,-51.31,nan,17.00,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,588.682,0.326
20260610 10:09:27,50,4003,-0.72,705,0,-0.014,17.12,16.18,61.8,0.03,-0.03,17,21.08,4,16.20,18.09,17.90,18.18,16.44,17.31,nan,nan,nan,-51.31,nan,17.25,-0.402,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,583.935,0.326
20260610 10:09:28,51,4003,-0.72,707,0,-0.013,17.12,16.18,61.8,0.03,-0.03,17,21.08,4,16.20,18.09,17.89,18.18,16.50,17.31,nan,nan,nan,-51.31,nan,17.00,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,581.562,0.326
20260610 10:09:29,52,4003,-0.53,707,0,-0.005,17.15,16.18,61.8,0.03,-0.03,17,21.18,4,16.20,18.10,17.90,18.18,16.44,17.25,nan,nan,nan,-51.12,nan,17.00,-0.402,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,584.529,0.326
20260610 10:09:30,53,4003,-0.35,705,1,-0.012,17.15,16.20,61.8,0.03,-0.03,17,21.08,4,16.20,18.11,17.91,18.19,16.50,17.06,nan,nan,nan,-51.38,nan,17.00,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,586.902,0.326
20260610 10:09:31,54,4003,-0.53,705,0,-0.015,17.15,16.18,61.8,0.03,-0.03,17,21.08,7,16.20,18.11,17.91,18.19,16.44,17.31,nan,nan,nan,-51.31,nan,17.00,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,583.342,0.326
20260610 10:09:32,55,4003,-0.53,707,0,-0.012,17.15,16.18,61.8,0.03,-0.03,17,21.08,7,16.20,18.10,17.90,18.18,16.50,17.25,nan,nan,nan,-51.31,nan,17.25,-0.402,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,579.782,0.326
20260610 10:09:33,56,4003,-0.35,709,0,-0.013,17.12,16.18,61.8,0.03,-0.03,17,21.08,7,16.20,18.11,17.90,18.19,16.44,17.31,nan,nan,nan,-51.31,nan,17.00,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,582.749,0.326
20260610 10:09:34,57,4003,-0.35,707,0,-0.008,17.15,16.20,61.8,0.03,-0.03,17,21.18,7,16.20,18.12,17.91,18.19,16.62,17.31,nan,nan,nan,-51.19,nan,17.00,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,586.309,0.326
20260610 10:09:35,58,4003,-0.35,707,0,-0.013,17.12,16.20,61.8,0.03,-0.03,17,21.08,7,16.20,18.11,17.90,18.19,16.50,17.31,nan,nan,nan,-51.38,nan,17.00,-0.450,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,583.935,0.326
20260610 10:09:36,59,4003,-0.35,702,0,-0.004,17.12,16.20,61.8,0.03,-0.03,17,21.08,-2,16.20,18.11,17.90,18.19,16.50,17.00,nan,nan,nan,-51.31,nan,17.00,-0.475,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,580.969,0.326
20260610 10:09:37,60,4003,-0.35,700,0,0.005,17.15,16.20,61.8,0.03,-0.03,17,21.08,-2,16.20,18.12,17.91,18.19,16.50,17.06,nan,nan,nan,-51.12,nan,16.94,-0.431,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,583.935,0.326
20260610 10:09:38,61,4003,-0.17,702,0,-0.002,17.15,16.20,61.7,0.03,-0.03,17,21.18,-2,16.20,18.13,17.91,18.20,16.44,17.31,nan,nan,nan,-51.31,nan,16.94,-0.436,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,594.023,0.326
20260610 10:09:39,62,4003,-0.35,696,1,-0.003,17.12,16.20,61.7,0.03,-0.03,17,21.08,-2,16.20,18.13,17.91,18.19,16.44,17.06,nan,nan,nan,-51.31,nan,17.25,-0.455,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,595.209,0.326
20260610 10:09:40,63,4003,-0.35,696,0,-0.003,17.12,16.20,61.7,0.03,-0.03,17,21.08,-2,16.20,18.12,17.91,18.19,16.50,17.38,nan,nan,nan,-51.31,nan,17.19,-0.460,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,591.056,0.326
20260610 10:09:41,64,4003,-0.35,696,0,0.007,17.15,16.18,61.7,0.03,-0.03,17,21.08,-2,16.20,18.13,17.91,18.19,16.44,17.31,nan,nan,nan,-51.31,nan,17.25,-0.450,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,591.056,0.326
20260610 10:09:42,65,4003,-0.17,702,0,0.007,17.15,16.20,61.7,0.03,-0.03,17,21.18,-25,16.20,18.14,17.91,18.19,16.44,17.31,nan,nan,nan,-51.38,nan,17.00,-0.426,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,595.209,0.326
20260610 10:09:43,66,4003,-0.17,705,0,0.001,17.15,16.20,61.7,0.03,-0.03,17,21.08,-25,16.20,18.14,17.91,18.20,16.62,17.31,nan,nan,nan,-51.38,nan,17.00,-0.450,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,595.209,0.326
20260610 10:09:44,67,4003,-0.17,705,1,-0.002,17.15,16.20,61.7,0.03,-0.03,17,21.08,-25,16.20,18.14,17.91,18.19,16.44,17.06,nan,nan,nan,-51.31,nan,17.19,-0.460,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,591.056,0.326
20260610 10:09:45,68,4003,-0.17,707,1,-0.004,17.15,16.18,61.7,0.03,-0.03,17,21.08,-25,16.20,18.14,17.91,18.19,16.44,17.06,nan,nan,nan,-51.38,nan,17.25,-0.441,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,588.682,0.326
20260610 10:09:46,69,4003,-0.17,707,1,-0.001,17.15,16.20,61.7,0.03,-0.03,17,21.08,-25,16.20,18.14,17.91,18.19,16.50,17.12,nan,nan,nan,-51.31,nan,16.94,-0.460,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,592.243,0.326
20260610 10:09:47,70,4003,-0.17,711,1,-0.000,17.15,16.20,61.7,0.03,-0.03,17,21.08,-30,16.20,18.15,17.92,18.20,16.50,17.38,nan,nan,nan,-51.31,nan,17.25,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,595.209,0.326
20260610 10:09:48,71,4003,-0.17,711,0,0.003,17.15,16.20,61.7,0.03,-0.03,17,21.08,-30,16.20,18.15,17.92,18.19,16.31,17.38,nan,nan,nan,-51.31,nan,17.25,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,592.243,0.326
20260610 10:09:49,72,4003,-0.17,707,0,0.007,17.15,16.20,61.7,0.03,-0.03,17,21.08,-30,16.20,18.15,17.91,18.19,16.50,17.38,nan,nan,nan,-51.38,nan,17.00,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,589.869,0.326
20260610 10:09:50,73,4003,-0.17,707,1,-0.002,17.12,16.20,61.7,0.03,-0.03,17,21.08,-30,16.20,18.16,17.92,18.20,16.50,17.06,nan,nan,nan,-51.38,nan,17.25,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,593.429,0.326
20260610 10:09:51,74,4003,0.02,707,0,0.002,17.15,16.20,61.7,0.03,-0.03,17,21.08,-30,16.20,18.16,17.93,18.20,16.31,17.31,nan,nan,nan,-51.31,nan,17.00,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,596.396,0.326
20260610 10:09:52,75,4003,0.02,713,0,0.001,17.15,16.20,61.7,0.03,-0.03,17,21.08,-19,16.20,18.16,17.92,18.20,16.31,17.12,nan,nan,nan,-51.31,nan,17.25,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,594.023,0.326
20260610 10:09:53,76,4003,0.02,713,0,-0.000,17.15,16.20,61.7,0.03,-0.03,17,21.08,-19,16.20,18.16,17.92,18.20,16.50,17.31,nan,nan,nan,-51.31,nan,17.25,-0.402,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,591.056,0.326
20260610 10:09:54,77,4003,0.02,711,1,0.008,17.15,16.20,61.7,0.03,-0.03,17,21.08,-19,16.20,18.17,17.92,18.20,16.56,17.12,nan,nan,nan,-51.31,nan,17.25,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,592.836,0.326
20260610 10:09:55,78,4003,0.02,711,0,-0.001,17.15,16.20,61.7,0.03,-0.03,17,21.08,-19,16.20,18.18,17.93,18.21,16.31,17.06,nan,nan,nan,-51.31,nan,17.00,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,595.803,0.326
20260610 10:09:56,79,4003,0.02,711,0,0.010,17.15,16.20,61.7,0.03,-0.03,17,21.08,-19,16.20,18.18,17.93,18.21,16.50,17.31,nan,nan,nan,-51.25,nan,17.25,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,593.429,0.326
20260610 10:09:57,80,4003,0.02,719,1,-0.000,17.15,16.18,61.7,0.03,-0.03,17,21.08,-19,16.20,18.17,17.93,18.20,16.50,17.31,nan,nan,nan,-51.25,nan,17.25,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,589.276,0.326
20260610 10:09:58,81,4003,-0.17,719,1,-0.007,17.15,16.20,61.6,0.03,-0.03,17,21.08,-27,16.20,18.19,17.93,18.20,16.50,17.38,nan,nan,nan,-51.31,nan,17.00,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,599.363,0.326
20260610 10:09:59,82,4003,0.02,719,1,0.000,17.15,16.20,61.6,0.03,-0.03,17,21.08,-27,16.20,18.19,17.93,18.21,16.31,17.12,nan,nan,nan,-51.31,nan,17.00,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,602.923,0.326
20260610 10:10:00,83,4003,0.02,719,0,-0.005,17.15,16.20,61.6,0.03,-0.03,17,21.08,-27,16.20,18.19,17.93,18.21,16.50,17.38,nan,nan,nan,-51.25,nan,17.31,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,603.517,0.326
20260610 10:10:01,84,4003,0.02,715,0,0.002,17.15,16.20,61.6,0.03,-0.03,17,21.08,-27,16.20,18.19,17.93,18.20,16.50,17.12,nan,nan,nan,-51.31,nan,17.00,-0.402,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,599.956,0.326
20260610 10:10:02,85,4003,-0.17,715,0,0.004,17.15,16.20,61.6,0.03,-0.03,17,20.99,-27,16.20,18.19,17.93,18.21,16.50,17.12,nan,nan,nan,-51.31,nan,17.00,-0.402,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,599.363,0.326
20260610 10:10:03,86,4003,0.02,715,1,-0.000,17.17,16.20,61.6,0.03,-0.03,17,21.08,-22,16.20,18.20,17.94,18.21,16.50,17.06,nan,nan,nan,-51.25,nan,17.25,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,602.923,0.326
20260610 10:10:04,87,4003,0.02,713,0,0.002,17.15,16.20,61.6,0.03,-0.03,17,21.08,-22,16.20,18.21,17.95,18.22,16.50,17.38,nan,nan,nan,-51.31,nan,17.31,-0.402,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,605.890,0.326
20260610 10:10:05,88,4003,0.20,713,1,-0.005,17.15,16.23,61.6,0.03,-0.03,17,21.08,-22,16.20,18.21,17.93,18.21,16.50,17.31,nan,nan,nan,-51.12,nan,17.00,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,602.330,0.326
20260610 10:10:06,89,4003,0.02,715,0,-0.008,17.12,16.20,61.6,0.03,-0.03,17,21.08,-22,16.20,18.20,17.93,18.20,16.50,17.38,nan,nan,nan,-51.31,nan,17.00,-0.402,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,599.363,0.326
20260610 10:10:07,90,4003,0.20,719,0,-0.003,17.15,16.20,61.6,0.03,-0.03,17,21.08,-22,16.20,18.21,17.94,18.21,16.50,17.31,nan,nan,nan,-51.25,nan,17.19,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,601.737,0.326
20260610 10:10:08,91,4003,0.02,719,1,-0.004,17.15,16.23,61.6,0.03,-0.03,17,21.08,-22,16.20,18.22,17.95,18.22,16.50,17.38,nan,nan,nan,-51.31,nan,17.25,-0.402,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,604.703,0.326
20260610 10:10:09,92,4003,0.02,719,0,-0.005,17.15,16.20,61.6,0.03,-0.03,17,21.08,-31,16.20,18.22,17.95,18.21,16.50,17.38,nan,nan,nan,-51.31,nan,17.00,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,601.737,0.326
20260610 10:10:10,93,4003,0.02,717,0,-0.006,17.15,16.20,61.6,0.03,-0.03,17,20.99,-31,16.20,18.22,17.95,18.21,16.56,17.38,nan,nan,nan,-51.25,nan,17.00,-0.402,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,598.176,0.326
20260610 10:10:11,94,4003,0.02,713,1,-0.004,17.15,16.20,61.6,0.03,-0.03,17,21.08,-31,16.20,18.22,17.95,18.22,16.31,17.31,nan,nan,nan,-51.25,nan,17.25,-0.431,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,600.550,0.326
20260610 10:10:12,95,4003,0.20,711,0,-0.004,17.15,16.23,61.6,0.03,-0.03,17,21.08,-31,16.20,18.23,17.95,18.22,16.50,17.31,nan,nan,nan,-51.31,nan,17.25,-0.417,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,603.517,0.326
20260610 10:10:13,96,4003,0.20,713,1,-0.004,17.15,16.20,61.6,0.03,-0.03,17,20.99,-31,16.20,18.23,17.95,18.22,16.56,17.38,nan,nan,nan,-51.31,nan,17.25,-0.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,601.737,0.326
