# Timestamp: 20260610093800
#version: SB4003.19
#enabled DS3231 square wave timing
#reading eemem...........................................................#done
#testing sensor coms 
#ch 25 AmbTemp disabled
#ch 26 AmbPres disabled
#ch 27 AmbRH disabled
#ch 28 AS1_415nm disabled
#ch 29 AS1_445nm disabled
#ch 30 AS1_480nm disabled
#ch 31 AS1_515nm disabled
#ch 32 AS1_555nm disabled
#ch 33 AS1_590nm disabled
#ch 34 AS1_630nm disabled
#ch 35 AS1_680nm disabled
#ch 36 AS1_CLEAR disabled
#ch 37 AS1_NIR disabled
#ch 38 AS2_415nm disabled
#ch 39 AS2_445nm disabled
#ch 40 AS2_480nm disabled
#ch 41 AS2_515nm disabled
#ch 42 AS2_555nm disabled
#ch 43 AS2_590nm disabled
#ch 44 AS2_630nm disabled
#ch 45 AS2_680nm disabled
#ch 46 AS2_CLEAR disabled
#ch 47 AS2_NIR disabled
#ch 48 AS3_415nm disabled
#ch 49 AS3_445nm disabled
#ch 50 AS3_480nm disabled
#ch 51 AS3_515nm disabled
#ch 52 AS3_555nm disabled
#ch 53 AS3_590nm disabled
#ch 54 AS3_630nm disabled
#ch 55 AS3_680nm disabled
#ch 56 AS3_CLEAR disabled
#ch 57 AS3_NIR disabled
#channels tested OK: 30
# num inputs: 63
#headers:
#A:,nan,4003,0.1844500,1.0008200,1.0000000,0.0004800,0.0242200,0.0238300,1.0000000,0.0004800,0.0004800,1.0000000,0.0937100,1.0000000,1.0000000,0.0038100,0.0038100,0.0038100,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,0.0048400,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,0.0001160,0.0001271,0.0000766,0.5933700,nan
#B:,nan,4003,-8563.9,-44.4,-201.0,-1404.3,-132.0,-92.0,0.0,-11892.0,-12128.0,0.0,-1177.0,-1781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-389.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3897.9,3129.4,-281.0,-1138.9,nan
#C:,nan,4003,AGAIN1,AGAIN2,AGAIN3,ASTEP1,ASTEP2,ASTEP3,ATIME1,ATIME2,ATIME3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
#D:,nan,4003,16.000,16.000,16.000,299.000,299.000,299.000,29.000,29.000,29.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
#units:,s,4003,ppm,ppm,Mm^-1,mmH2O,degC,degC,%,lpm,lpm,degC,ppm,ppm,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,mmH2O,degC,hPa,%,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,lambda,lambda,lambda,ppm,lambda
time,seconds,ID,CO,CO2,PM,Flow,FLUEtemp,H2Otemp,RH,GravFlo1,GravFlo2,COtemp,VOC,CH4,CH4temp,Ctemp1,Ctemp2,Ctemp3,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,dP2,AmbTemp,AmbPres,AmbRH,AS1_415nm,AS1_445nm,AS1_480nm,AS1_515nm,AS1_555nm,AS1_590nm,AS1_630nm,AS1_680nm,AS1_CLEAR,AS1_NIR,AS2_415nm,AS2_445nm,AS2_480nm,AS2_515nm,AS2_555nm,AS2_590nm,AS2_630nm,AS2_680nm,AS2_CLEAR,AS2_NIR,AS3_415nm,AS3_445nm,AS3_480nm,AS3_515nm,AS3_555nm,AS3_590nm,AS3_630nm,AS3_680nm,AS3_CLEAR,AS3_NIR,O2_1,O2_2,O2_3,CO2v,O2_ave
20260610 09:38:58,47,4003,-0.90,659,1,0.009,16.23,15.82,61.5,0.03,-0.04,16,20.80,-27,15.90,17.74,17.53,17.80,16.38,16.44,nan,nan,nan,-51.62,nan,16.19,-0.509,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,538.246,0.326
20260610 09:38:59,48,4003,-0.72,659,0,0.001,16.23,15.82,61.5,0.03,-0.03,16,20.80,-27,15.90,17.76,17.54,17.80,16.44,16.62,nan,nan,nan,-51.62,nan,16.19,-0.518,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,541.806,0.326
20260610 09:39:00,49,4003,-0.72,659,1,0.002,16.23,15.82,61.5,0.03,-0.03,16,20.80,-44,15.90,17.76,17.55,17.80,16.62,16.50,nan,nan,nan,-51.62,nan,16.19,-0.494,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,542.400,0.326
20260610 09:39:01,50,4003,-0.53,666,1,-0.006,16.23,15.82,61.5,0.03,-0.03,16,20.80,-44,15.90,17.75,17.54,17.80,16.44,16.44,nan,nan,nan,-51.56,nan,16.19,-0.494,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,538.246,0.326
20260610 09:39:02,51,4003,-0.72,666,1,0.008,16.23,15.82,61.5,0.03,-0.03,16,20.80,-44,15.90,17.76,17.54,17.80,16.44,16.62,nan,nan,nan,-51.62,nan,16.19,-0.513,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,536.466,0.326
20260610 09:39:03,52,4003,-0.53,669,1,-0.014,16.23,15.82,61.5,0.03,-0.03,16,20.80,-44,15.90,17.76,17.54,17.80,16.44,16.69,nan,nan,nan,-51.56,nan,16.31,-0.489,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,548.333,0.326
20260610 09:39:04,53,4003,-0.53,669,1,-0.007,16.23,15.82,61.5,0.03,-0.03,16,20.80,-44,15.90,17.77,17.55,17.81,16.44,16.44,nan,nan,nan,-51.62,nan,16.19,-0.552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,550.113,0.326
20260610 09:39:05,54,4003,-0.53,669,0,-0.005,16.23,15.82,61.5,0.03,-0.03,16,20.80,-42,15.90,17.76,17.55,17.80,16.50,16.62,nan,nan,nan,-51.62,nan,16.12,-0.518,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,546.553,0.326
20260610 09:39:06,55,4003,-0.53,667,0,-0.005,16.23,15.82,61.5,0.03,-0.03,16,20.80,-42,15.90,17.76,17.55,17.80,16.44,16.50,nan,nan,nan,-51.56,nan,16.19,-0.552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,544.773,0.326
20260610 09:39:07,56,4003,-0.35,667,1,-0.003,16.23,15.82,61.5,0.03,-0.03,16,20.80,-42,15.90,17.77,17.55,17.80,16.50,16.44,nan,nan,nan,-51.56,nan,16.19,-0.562,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,548.333,0.326
20260610 09:39:08,57,4003,-0.35,673,0,-0.008,16.23,15.85,61.5,0.03,-0.03,16,20.80,-42,15.90,17.78,17.55,17.81,16.31,16.44,nan,nan,nan,-51.62,nan,16.19,-0.557,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,551.300,0.326
20260610 09:39:09,58,4003,-0.35,676,1,-0.008,16.23,15.82,61.5,0.03,-0.03,16,20.71,-42,15.90,17.77,17.55,17.80,16.44,16.69,nan,nan,nan,-51.56,nan,16.12,-0.552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,548.333,0.326
20260610 09:39:10,59,4003,-0.35,669,1,-0.002,16.23,15.82,61.5,0.03,-0.03,16,20.80,-42,15.90,17.77,17.55,17.80,16.44,16.44,nan,nan,nan,-51.62,nan,16.19,-0.557,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,545.960,0.326
20260610 09:39:11,60,4003,-0.35,666,0,0.001,16.23,15.82,61.5,0.03,-0.03,16,20.80,-36,15.90,17.78,17.55,17.81,16.44,16.69,nan,nan,nan,-51.44,nan,16.38,-0.552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,549.520,0.326
20260610 09:39:12,61,4003,-0.35,666,1,-0.005,16.25,15.82,61.5,0.03,-0.03,16,20.80,-36,15.90,17.79,17.56,17.82,16.44,16.50,nan,nan,nan,-51.62,nan,16.19,-0.557,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,551.893,0.326
20260610 09:39:13,62,4003,-0.35,667,0,-0.005,16.23,15.85,61.5,0.03,-0.03,16,20.80,-36,15.90,17.79,17.55,17.80,16.44,16.50,nan,nan,nan,-51.31,nan,16.19,-0.552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,549.520,0.326
20260610 09:39:14,63,4003,-0.35,669,0,-0.003,16.25,15.82,61.5,0.03,-0.03,16,20.71,-36,15.90,17.79,17.55,17.80,16.44,16.44,nan,nan,nan,-51.56,nan,16.31,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,545.366,0.326
20260610 09:39:15,64,4003,-0.35,666,0,-0.000,16.23,15.85,61.5,0.03,-0.03,16,20.80,-36,15.90,17.79,17.55,17.81,16.44,16.50,nan,nan,nan,-51.56,nan,16.12,-0.552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,546.553,0.326
20260610 09:39:16,65,4003,-0.35,664,1,0.009,16.23,15.82,61.5,0.03,-0.03,16,20.80,-53,15.90,17.80,17.56,17.82,16.44,16.50,nan,nan,nan,-51.56,nan,16.12,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,550.113,0.326
20260610 09:39:17,66,4003,-0.17,658,0,0.010,16.25,15.85,61.5,0.03,-0.03,16,20.80,-53,15.90,17.80,17.55,17.81,16.44,16.50,nan,nan,nan,-51.56,nan,16.19,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,549.520,0.326
20260610 09:39:18,67,4003,-0.35,656,0,0.008,16.23,15.82,61.5,0.03,-0.03,16,20.71,-53,15.90,17.80,17.55,17.81,16.44,16.44,nan,nan,nan,-51.56,nan,16.38,-0.392,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,545.366,0.326
20260610 09:39:19,68,4003,-0.17,652,0,0.007,16.23,15.82,61.5,0.03,-0.03,16,20.80,-53,15.90,17.80,17.55,17.81,16.44,16.44,nan,nan,nan,-51.44,nan,16.12,-0.392,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,544.773,0.326
20260610 09:39:20,69,4003,-0.17,656,0,0.001,16.23,15.82,61.5,0.03,-0.03,16,20.80,-53,15.90,17.80,17.56,17.81,16.44,16.50,nan,nan,nan,-51.56,nan,16.38,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,548.333,0.326
20260610 09:39:21,70,4003,0.02,650,0,0.008,16.23,15.82,61.5,0.03,-0.03,16,20.80,-55,15.90,17.82,17.56,17.82,16.44,16.50,nan,nan,nan,-51.56,nan,16.19,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,550.707,0.326
20260610 09:39:22,71,4003,0.02,648,0,-0.001,16.23,15.82,61.5,0.03,-0.03,16,20.71,-55,15.90,17.81,17.56,17.82,16.44,16.50,nan,nan,nan,-51.56,nan,16.19,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,547.740,0.326
20260610 09:39:23,72,4003,-0.17,650,0,0.004,16.23,15.82,61.5,0.03,-0.03,16,20.71,-55,15.90,17.81,17.56,17.81,16.44,16.50,nan,nan,nan,-51.62,nan,16.44,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,545.960,0.326
20260610 09:39:24,73,4003,-0.17,650,0,0.004,16.23,15.82,61.5,0.03,-0.03,16,20.71,-55,15.90,17.81,17.56,17.82,16.44,16.50,nan,nan,nan,-51.56,nan,16.38,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,549.520,0.326
20260610 09:39:25,74,4003,0.02,656,1,-0.002,16.25,15.85,61.5,0.03,-0.03,16,20.80,-55,15.90,17.83,17.57,17.82,16.44,16.44,nan,nan,nan,-51.62,nan,16.19,-0.402,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,551.893,0.326
20260610 09:39:26,75,4003,0.02,666,0,-0.001,16.23,15.82,61.5,0.03,-0.03,16,20.71,-55,15.90,17.82,17.56,17.82,16.50,16.44,nan,nan,nan,-51.56,nan,16.19,-0.402,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,548.333,0.326
20260610 09:39:27,76,4003,-0.17,666,0,-0.005,16.23,15.82,61.5,0.03,-0.03,16,20.71,-54,15.90,17.82,17.56,17.81,16.62,16.69,nan,nan,nan,-51.56,nan,16.19,-0.407,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,554.267,0.326
20260610 09:39:28,77,4003,-0.17,659,1,0.003,16.25,15.85,61.5,0.03,-0.03,16,20.80,-54,15.90,17.83,17.56,17.82,16.44,16.50,nan,nan,nan,-51.56,nan,16.19,-0.402,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,557.234,0.326
20260610 09:39:29,78,4003,0.02,658,1,0.007,16.25,15.85,61.5,0.03,-0.03,16,20.80,-54,15.90,17.84,17.57,17.82,16.44,16.50,nan,nan,nan,-51.56,nan,16.19,-0.392,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,559.607,0.326
20260610 09:39:30,79,4003,-0.17,654,0,0.005,16.23,15.82,61.5,0.03,-0.03,16,20.80,-54,15.90,17.83,17.56,17.82,16.44,16.50,nan,nan,nan,-51.56,nan,16.19,-0.402,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,556.047,0.326
20260610 09:39:31,80,4003,0.02,656,1,-0.003,16.25,15.82,61.5,0.03,-0.03,16,20.71,-54,15.90,17.83,17.57,17.82,16.44,16.44,nan,nan,nan,-51.56,nan,16.19,-0.402,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,553.080,0.326
20260610 09:39:32,81,4003,0.02,661,1,-0.001,16.25,15.85,61.5,0.03,-0.03,16,20.80,-62,15.90,17.84,17.56,17.82,16.50,16.69,nan,nan,nan,-51.56,nan,16.19,-0.450,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,555.454,0.326
20260610 09:39:33,82,4003,-0.17,659,1,0.006,16.23,15.82,61.5,0.03,-0.03,16,20.71,-62,15.90,17.85,17.57,17.83,16.50,16.50,nan,nan,nan,-51.56,nan,16.19,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,559.014,0.326
20260610 09:39:34,83,4003,0.20,661,0,-0.003,16.25,15.85,61.5,0.03,-0.03,16,20.71,-62,15.90,17.85,17.57,17.83,16.50,16.50,nan,nan,nan,-51.56,nan,16.19,-0.402,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,558.421,0.326
20260610 09:39:35,84,4003,0.02,659,1,0.004,16.25,15.82,61.5,0.03,-0.03,16,20.71,-62,15.90,17.85,17.58,17.82,16.62,16.44,nan,nan,nan,-51.56,nan,16.19,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,554.860,0.326
20260610 09:39:36,85,4003,-0.17,656,2,0.008,16.23,15.82,61.5,0.03,-0.03,16,20.71,-62,15.90,17.85,17.57,17.82,16.50,16.50,nan,nan,nan,-51.56,nan,16.19,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,554.860,0.326
20260610 09:39:37,86,4003,0.02,654,1,-0.000,16.25,15.82,61.5,0.03,-0.03,16,20.71,-62,15.90,17.86,17.58,17.83,16.44,16.44,nan,nan,nan,-51.44,nan,16.19,-0.402,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,559.607,0.326
20260610 09:39:38,87,4003,0.02,654,1,-0.004,16.23,15.82,61.5,0.03,-0.03,16,20.80,-52,15.90,17.87,17.58,17.83,16.44,16.50,nan,nan,nan,-51.44,nan,16.38,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,560.794,0.326
20260610 09:39:39,88,4003,0.02,648,0,-0.005,16.25,15.82,61.5,0.03,-0.03,16,20.71,-52,15.90,17.87,17.58,17.83,16.44,16.50,nan,nan,nan,-51.56,nan,16.12,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,556.640,0.326
20260610 09:39:40,89,4003,0.20,650,1,-0.006,16.23,15.82,61.5,0.03,-0.03,16,20.71,-52,15.90,17.87,17.57,17.82,16.44,16.50,nan,nan,nan,-51.44,nan,16.19,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,554.267,0.326
20260610 09:39:41,90,4003,0.02,654,1,-0.005,16.25,15.85,61.5,0.03,-0.03,16,20.80,-52,15.90,17.87,17.58,17.83,16.50,16.50,nan,nan,nan,-51.56,nan,16.19,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,557.234,0.326
20260610 09:39:42,91,4003,0.20,659,1,0.003,16.25,15.82,61.5,0.03,-0.03,16,20.71,-52,15.90,17.88,17.58,17.84,16.44,16.50,nan,nan,nan,-51.56,nan,16.25,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,559.014,0.326
20260610 09:39:43,92,4003,0.02,659,0,0.004,16.25,15.85,61.5,0.03,-0.03,16,20.71,-50,15.90,17.88,17.59,17.83,16.50,16.50,nan,nan,nan,-51.44,nan,16.19,-0.450,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,556.047,0.326
20260610 09:39:44,93,4003,0.20,661,1,0.007,16.25,15.85,61.5,0.03,-0.03,16,20.71,-50,15.90,17.88,17.58,17.83,16.50,16.50,nan,nan,nan,-51.56,nan,16.19,-0.446,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,552.487,0.326
20260610 09:39:45,94,4003,0.20,661,1,0.009,16.25,15.85,61.5,0.03,-0.03,16,20.80,-50,15.90,17.88,17.59,17.84,16.25,16.50,nan,nan,nan,-51.56,nan,16.19,-0.455,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,556.047,0.326
20260610 09:39:46,95,4003,0.20,656,1,0.001,16.25,15.85,61.5,0.03,-0.03,16,20.71,-50,15.90,17.89,17.59,17.84,16.31,16.50,nan,nan,nan,-51.56,nan,16.19,-0.441,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,559.607,0.326
20260610 09:39:47,96,4003,0.02,659,3,0.002,16.25,15.85,61.5,0.03,-0.03,16,20.71,-50,15.90,17.88,17.59,17.83,16.44,16.56,nan,nan,nan,-51.56,nan,16.19,-0.547,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,556.640,0.326
20260610 09:39:48,97,4003,0.02,658,1,-0.002,16.25,15.85,61.5,0.03,-0.03,16,20.80,-50,15.90,17.89,17.59,17.84,16.31,16.50,nan,nan,nan,-51.44,nan,16.38,-0.460,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,554.267,0.326
