# Timestamp: 20260520100417
#version: SB4003.19
#enabled DS3231 square wave timing
#reading eemem..............................................................#done
#testing sensor coms 
#ch 25 AmbTemp disabled
#ch 26 AmbPres disabled
#ch 27 AmbRH disabled
#ch 28 AS1_415nm disabled
#ch 29 AS1_445nm disabled
#ch 30 AS1_480nm disabled
#ch 31 AS1_515nm disabled
#ch 32 AS1_555nm disabled
#ch 33 AS1_590nm disabled
#ch 34 AS1_630nm disabled
#ch 35 AS1_680nm disabled
#ch 36 AS1_CLEAR disabled
#ch 37 AS1_NIR disabled
#ch 38 AS2_415nm disabled
#ch 39 AS2_445nm disabled
#ch 40 AS2_480nm disabled
#ch 41 AS2_515nm disabled
#ch 42 AS2_555nm disabled
#ch 43 AS2_590nm disabled
#ch 44 AS2_630nm disabled
#ch 45 AS2_680nm disabled
#ch 46 AS2_CLEAR disabled
#ch 47 AS2_NIR disabled
#ch 48 AS3_415nm disabled
#ch 49 AS3_445nm disabled
#ch 50 AS3_480nm disabled
#ch 51 AS3_515nm disabled
#ch 52 AS3_555nm disabled
#ch 53 AS3_590nm disabled
#ch 54 AS3_630nm disabled
#ch 55 AS3_680nm disabled
#ch 56 AS3_CLEAR disabled
#ch 57 AS3_NIR disabled
#channels tested OK: 30
# num inputs: 63
#headers:
#A:,nan,4003,0.1844500,1.0008200,1.0000000,0.0004800,0.0242200,0.0238300,1.0000000,0.0004800,0.0004800,1.0000000,0.0937100,1.0000000,1.0000000,0.0038100,0.0038100,0.0038100,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,0.0048400,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,0.0001160,0.0001271,0.0000766,0.5933700,nan
#B:,nan,4003,-8563.0,-44.4,-201.0,-1521.0,-132.0,-92.0,0.0,-11892.0,-12128.0,0.0,-1177.0,-1781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-389.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3897.9,3129.4,-281.0,-1138.9,nan
#C:,nan,4003,AGAIN1,AGAIN2,AGAIN3,ASTEP1,ASTEP2,ASTEP3,ATIME1,ATIME2,ATIME3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
#D:,nan,4003,16.000,16.000,16.000,299.000,299.000,299.000,29.000,29.000,29.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
#units:,s,4003,ppm,ppm,Mm^-1,mmH2O,degC,degC,%,lpm,lpm,degC,ppm,ppm,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,mmH2O,degC,hPa,%,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,lambda,lambda,lambda,ppm,lambda
time,seconds,ID,CO,CO2,PM,Flow,FLUEtemp,H2Otemp,RH,GravFlo1,GravFlo2,COtemp,VOC,CH4,CH4temp,Ctemp1,Ctemp2,Ctemp3,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,dP2,AmbTemp,AmbPres,AmbRH,AS1_415nm,AS1_445nm,AS1_480nm,AS1_515nm,AS1_555nm,AS1_590nm,AS1_630nm,AS1_680nm,AS1_CLEAR,AS1_NIR,AS2_415nm,AS2_445nm,AS2_480nm,AS2_515nm,AS2_555nm,AS2_590nm,AS2_630nm,AS2_680nm,AS2_CLEAR,AS2_NIR,AS3_415nm,AS3_445nm,AS3_480nm,AS3_515nm,AS3_555nm,AS3_590nm,AS3_630nm,AS3_680nm,AS3_CLEAR,AS3_NIR,O2_1,O2_2,O2_3,CO2v,O2_ave
20260520 10:05:24,47,4003,-0.74,676,1,-0.078,15.09,14.08,60.3,0.02,-0.03,15,21.74,-110,14.90,16.54,16.34,16.59,15.38,nan,nan,nan,nan,-53.00,nan,15.25,-0.567,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,551.300,0.326
20260520 10:05:25,48,4003,-0.74,678,0,-0.067,15.09,14.08,60.3,0.03,-0.03,15,21.74,-110,14.90,16.55,16.34,16.59,15.88,nan,nan,nan,nan,-52.94,nan,15.25,-0.576,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,553.674,0.326
20260520 10:05:26,49,4003,-0.74,678,0,-0.073,15.09,14.08,60.3,0.03,-0.03,15,21.74,-112,14.90,16.56,16.35,16.60,15.56,nan,nan,nan,nan,-52.75,nan,15.25,-0.576,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,556.047,0.326
20260520 10:05:27,50,4003,-0.74,678,0,-0.075,15.09,14.08,60.3,0.02,-0.03,15,21.74,-112,14.90,16.55,16.34,16.59,15.56,nan,nan,nan,nan,-52.94,nan,15.25,-0.591,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,553.080,0.326
20260520 10:05:28,51,4003,-0.74,680,1,-0.071,15.09,14.08,60.3,0.02,-0.03,15,21.74,-112,14.90,16.55,16.34,16.59,15.81,nan,nan,nan,nan,-52.94,nan,15.25,-0.586,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,550.113,0.326
20260520 10:05:29,52,4003,-0.55,678,1,-0.059,15.09,14.11,60.3,0.02,-0.03,15,21.65,-112,14.90,16.55,16.34,16.59,15.56,nan,nan,nan,nan,-52.50,nan,15.19,-0.581,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,551.300,0.326
20260520 10:05:30,53,4003,-0.55,676,1,-0.066,15.09,14.11,60.4,0.03,-0.03,15,21.74,-112,14.90,16.56,16.34,16.60,15.81,nan,nan,nan,nan,-52.50,nan,15.19,-0.571,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,555.454,0.326
20260520 10:05:31,54,4003,-0.37,676,1,-0.056,15.11,14.08,60.4,0.03,-0.03,15,21.74,-108,14.90,16.57,16.34,16.60,15.38,nan,nan,nan,nan,-52.50,nan,15.25,-0.567,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,555.454,0.326
20260520 10:05:32,55,4003,-0.55,677,1,-0.065,15.09,14.08,60.4,0.03,-0.03,15,21.74,-108,14.90,16.56,16.34,16.60,15.62,nan,nan,nan,nan,-52.31,nan,15.25,-0.581,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,551.893,0.326
20260520 10:05:33,56,4003,-0.37,673,1,-0.064,15.09,14.08,60.4,0.03,-0.03,15,21.74,-108,14.90,16.57,16.34,16.60,16.00,nan,nan,nan,nan,-53.19,nan,15.19,-0.576,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,560.794,0.326
20260520 10:05:34,57,4003,-0.55,671,0,-0.061,15.09,14.08,60.4,0.03,-0.03,15,21.74,-108,14.90,16.58,16.35,16.60,15.56,nan,nan,nan,nan,-53.19,nan,15.25,-0.586,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,564.354,0.326
20260520 10:05:35,58,4003,-0.37,667,1,-0.066,15.09,14.11,60.4,0.03,-0.03,15,21.74,-108,14.90,16.58,16.35,16.61,15.62,nan,nan,nan,nan,-52.94,nan,15.06,-0.571,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,566.134,0.326
20260520 10:05:36,59,4003,-0.37,667,1,-0.056,15.09,14.11,60.4,0.03,-0.03,15,21.74,-108,14.90,16.57,16.35,16.60,15.56,nan,nan,nan,nan,-52.75,nan,15.19,-0.571,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,562.574,0.326
20260520 10:05:37,60,4003,-0.37,666,1,-0.065,15.09,14.08,60.4,0.02,-0.03,15,21.74,-107,14.90,16.58,16.34,16.60,15.88,nan,nan,nan,nan,-52.94,nan,15.25,-0.581,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,560.201,0.326
20260520 10:05:38,61,4003,-0.37,661,0,-0.060,15.09,14.11,60.4,0.03,-0.03,15,21.65,-107,14.90,16.58,16.35,16.60,15.81,nan,nan,nan,nan,-52.88,nan,15.25,-0.576,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,562.574,0.326
20260520 10:05:39,62,4003,-0.18,661,0,-0.057,15.11,14.11,60.4,0.03,-0.03,15,21.74,-107,14.90,16.59,16.35,16.61,15.62,nan,nan,nan,nan,-52.50,nan,15.06,-0.494,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,564.948,0.326
20260520 10:05:40,63,4003,-0.18,661,1,-0.058,15.09,14.11,60.4,0.03,-0.03,15,21.65,-107,14.90,16.59,16.35,16.60,15.62,nan,nan,nan,nan,-52.44,nan,15.19,-0.489,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,561.387,0.326
20260520 10:05:41,64,4003,-0.37,659,1,-0.059,15.09,14.08,60.4,0.02,-0.03,15,21.65,-107,14.90,16.58,16.34,16.60,15.81,nan,nan,nan,nan,-52.44,nan,15.25,-0.484,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,558.421,0.326
20260520 10:05:42,65,4003,-0.18,656,1,-0.069,15.09,14.11,60.4,0.03,-0.03,15,21.65,-125,14.90,16.60,16.35,16.60,15.88,nan,nan,nan,nan,-52.31,nan,15.19,-0.509,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
