# Timestamp: 20260610103744
#version: SB4003.19
#enabled DS3231 square wave timing
#reading eemem.............................................................#done
#testing sensor coms 
#ch 25 AmbTemp disabled
#ch 26 AmbPres disabled
#ch 27 AmbRH disabled
#ch 28 AS1_415nm disabled
#ch 29 AS1_445nm disabled
#ch 30 AS1_480nm disabled
#ch 31 AS1_515nm disabled
#ch 32 AS1_555nm disabled
#ch 33 AS1_590nm disabled
#ch 34 AS1_630nm disabled
#ch 35 AS1_680nm disabled
#ch 36 AS1_CLEAR disabled
#ch 37 AS1_NIR disabled
#ch 38 AS2_415nm disabled
#ch 39 AS2_445nm disabled
#ch 40 AS2_480nm disabled
#ch 41 AS2_515nm disabled
#ch 42 AS2_555nm disabled
#ch 43 AS2_590nm disabled
#ch 44 AS2_630nm disabled
#ch 45 AS2_680nm disabled
#ch 46 AS2_CLEAR disabled
#ch 47 AS2_NIR disabled
#ch 48 AS3_415nm disabled
#ch 49 AS3_445nm disabled
#ch 50 AS3_480nm disabled
#ch 51 AS3_515nm disabled
#ch 52 AS3_555nm disabled
#ch 53 AS3_590nm disabled
#ch 54 AS3_630nm disabled
#ch 55 AS3_680nm disabled
#ch 56 AS3_CLEAR disabled
#ch 57 AS3_NIR disabled
#channels tested OK: 30
# num inputs: 63
#headers:
#A:,nan,4003,0.1844500,1.0008200,1.0000000,0.0004800,0.0242200,0.0238300,1.0000000,0.0004800,0.0004800,1.0000000,0.0937100,1.0000000,1.0000000,0.0038100,0.0038100,0.0038100,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,0.0048400,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,0.0001160,0.0001271,0.0000766,0.5933700,nan
#B:,nan,4003,-8563.9,-44.4,-201.0,-1404.3,-132.0,-92.0,0.0,-11892.0,-12128.0,0.0,-1177.0,-1781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-389.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3897.9,3129.4,-281.0,-1138.9,nan
#C:,nan,4003,AGAIN1,AGAIN2,AGAIN3,ASTEP1,ASTEP2,ASTEP3,ATIME1,ATIME2,ATIME3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
#D:,nan,4003,16.000,16.000,16.000,299.000,299.000,299.000,29.000,29.000,29.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
#units:,s,4003,ppm,ppm,Mm^-1,mmH2O,degC,degC,%,lpm,lpm,degC,ppm,ppm,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,mmH2O,degC,hPa,%,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,lambda,lambda,lambda,ppm,lambda
time,seconds,ID,CO,CO2,PM,Flow,FLUEtemp,H2Otemp,RH,GravFlo1,GravFlo2,COtemp,VOC,CH4,CH4temp,Ctemp1,Ctemp2,Ctemp3,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,dP2,AmbTemp,AmbPres,AmbRH,AS1_415nm,AS1_445nm,AS1_480nm,AS1_515nm,AS1_555nm,AS1_590nm,AS1_630nm,AS1_680nm,AS1_CLEAR,AS1_NIR,AS2_415nm,AS2_445nm,AS2_480nm,AS2_515nm,AS2_555nm,AS2_590nm,AS2_630nm,AS2_680nm,AS2_CLEAR,AS2_NIR,AS3_415nm,AS3_445nm,AS3_480nm,AS3_515nm,AS3_555nm,AS3_590nm,AS3_630nm,AS3_680nm,AS3_CLEAR,AS3_NIR,O2_1,O2_2,O2_3,CO2v,O2_ave
20260610 10:40:33,160,4003,-0.17,470,0,-0.002,17.37,16.59,55.8,0.03,-0.03,17,20.62,-96,16.50,18.71,18.35,18.55,16.62,17.69,nan,nan,nan,-51.00,nan,17.62,-0.426,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,384.563,0.326
20260610 10:40:34,161,4003,-0.17,469,0,-0.001,17.37,16.59,55.8,0.03,-0.03,17,20.62,-96,16.50,18.71,18.34,18.55,16.62,17.69,nan,nan,nan,-50.94,nan,17.62,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,381.596,0.326
20260610 10:40:35,162,4003,-0.17,466,0,-0.012,17.37,16.56,55.8,0.03,-0.03,17,20.62,-96,16.50,18.71,18.35,18.55,16.62,17.62,nan,nan,nan,-50.94,nan,17.62,-0.455,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,379.816,0.326
20260610 10:40:36,163,4003,-0.17,466,0,-0.010,17.37,16.59,55.8,0.03,-0.03,17,20.62,-115,16.50,18.71,18.35,18.55,16.62,17.62,nan,nan,nan,-50.94,nan,17.62,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,382.783,0.326
20260610 10:40:37,164,4003,-0.17,464,0,-0.001,17.37,16.59,55.8,0.03,-0.03,17,20.62,-115,16.50,18.72,18.36,18.56,16.69,17.69,nan,nan,nan,-50.69,nan,17.62,-0.431,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,386.343,0.326
20260610 10:40:38,165,4003,-0.17,464,0,-0.007,17.37,16.59,55.8,0.03,-0.03,17,20.62,-115,16.50,18.71,18.35,18.55,16.62,17.62,nan,nan,nan,-51.00,nan,17.62,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,382.783,0.326
20260610 10:40:39,166,4003,-0.17,466,0,-0.004,17.34,16.56,55.8,0.03,-0.03,17,20.62,-115,16.50,18.72,18.35,18.56,16.62,17.69,nan,nan,nan,-51.00,nan,17.56,-0.392,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,381.596,0.326
20260610 10:40:40,167,4003,-0.17,466,0,-0.010,17.37,16.59,55.8,0.03,-0.03,17,20.62,-115,16.50,18.73,18.36,18.56,16.88,17.69,nan,nan,nan,-51.00,nan,17.56,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,383.970,0.326
20260610 10:40:41,168,4003,-0.17,466,0,-0.009,17.37,16.59,55.8,0.03,-0.03,17,20.62,-125,16.50,18.73,18.36,18.57,16.69,17.62,nan,nan,nan,-50.94,nan,17.62,-0.392,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,386.343,0.326
20260610 10:40:42,169,4003,-0.17,466,0,-0.002,17.34,16.56,55.8,0.03,-0.03,17,20.62,-125,16.50,18.73,18.36,18.56,16.62,17.88,nan,nan,nan,-50.94,nan,17.62,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,383.970,0.326
20260610 10:40:43,170,4003,-0.17,464,0,-0.012,17.37,16.56,55.8,0.03,-0.03,17,20.52,-125,16.50,18.73,18.36,18.57,16.62,17.69,nan,nan,nan,-50.69,nan,17.31,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,380.410,0.326
20260610 10:40:44,171,4003,-0.17,466,1,-0.011,17.37,16.59,55.8,0.03,-0.03,17,20.62,-125,16.50,18.73,18.36,18.57,16.69,17.69,nan,nan,nan,-50.94,nan,17.56,-0.392,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,381.596,0.326
20260610 10:40:45,172,4003,0.02,464,0,-0.012,17.37,16.59,55.8,0.03,-0.03,17,20.62,-125,16.50,18.74,18.38,18.57,16.62,17.62,nan,nan,nan,-50.94,nan,17.62,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,384.563,0.326
20260610 10:40:46,173,4003,-0.17,469,1,-0.008,17.37,16.59,55.8,0.03,-0.03,17,20.62,-125,16.50,18.74,18.38,18.57,16.62,17.69,nan,nan,nan,-50.94,nan,17.75,-0.402,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,383.376,0.326
20260610 10:40:47,174,4003,-0.17,470,0,-0.014,17.34,16.56,55.8,0.03,-0.03,17,20.62,-124,16.50,18.75,18.37,18.57,16.69,17.62,nan,nan,nan,-50.94,nan,17.56,-0.392,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,380.410,0.326
20260610 10:40:48,175,4003,-0.35,467,0,-0.004,17.37,16.56,55.8,0.03,-0.03,17,20.62,-124,16.50,18.74,18.38,18.57,16.69,17.69,nan,nan,nan,-50.94,nan,17.56,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,379.816,0.326
20260610 10:40:49,176,4003,-0.17,463,0,-0.013,17.37,16.59,55.8,0.03,-0.03,17,20.62,-124,16.50,18.75,18.38,18.58,16.62,17.62,nan,nan,nan,-50.94,nan,17.62,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,383.970,0.326
20260610 10:40:50,177,4003,-0.17,463,0,-0.005,17.34,16.59,55.8,0.03,-0.03,17,20.62,-124,16.50,18.76,18.39,18.59,16.62,17.69,nan,nan,nan,-51.00,nan,17.56,-0.392,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,385.750,0.326
20260610 10:40:51,178,4003,-0.17,463,0,-0.011,17.34,16.56,55.8,0.03,-0.03,17,20.52,-124,16.50,18.76,18.38,18.57,16.62,17.62,nan,nan,nan,-50.94,nan,17.38,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,383.376,0.326
20260610 10:40:52,179,4003,-0.17,457,0,-0.005,17.34,16.56,55.8,0.03,-0.03,17,20.52,-133,16.50,18.76,18.38,18.57,16.62,17.69,nan,nan,nan,-51.00,nan,17.38,-0.392,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,381.596,0.326
20260610 10:40:53,180,4003,-0.17,456,0,-0.009,17.34,16.59,55.8,0.03,-0.03,17,20.62,-133,16.50,18.77,18.39,18.58,16.62,17.69,nan,nan,nan,-50.69,nan,17.62,-0.388,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,384.563,0.326
20260610 10:40:54,181,4003,-0.17,460,0,-0.007,17.34,16.56,55.8,0.03,-0.03,17,20.62,-133,16.50,18.77,18.40,18.59,16.62,17.69,nan,nan,nan,-50.94,nan,17.56,-0.392,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,385.750,0.326
20260610 10:40:55,182,4003,-0.17,463,0,-0.003,17.34,16.59,55.8,0.03,-0.03,17,20.52,-133,16.50,18.77,18.40,18.59,16.50,17.62,nan,nan,nan,-50.94,nan,17.62,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,382.783,0.326
20260610 10:40:56,183,4003,-0.17,464,1,-0.006,17.34,16.59,55.8,0.03,-0.03,17,20.62,-133,16.50,18.77,18.40,18.58,16.69,17.69,nan,nan,nan,-50.94,nan,17.62,-0.392,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,379.816,0.326
20260610 10:40:57,184,4003,-0.17,469,0,-0.003,17.34,16.59,55.8,0.03,-0.03,17,20.52,-133,16.50,18.77,18.40,18.59,16.62,17.62,nan,nan,nan,-50.94,nan,17.62,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,382.783,0.326
20260610 10:40:58,185,4003,-0.17,476,0,-0.011,17.34,16.59,55.8,0.03,-0.03,17,20.62,-149,16.50,18.79,18.41,18.59,16.62,17.62,nan,nan,nan,-51.00,nan,17.56,-0.392,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,384.563,0.326
20260610 10:40:59,186,4003,-0.17,476,1,-0.005,17.34,16.59,55.8,0.03,-0.03,17,20.52,-149,16.50,18.78,18.41,18.59,16.69,17.69,nan,nan,nan,-51.00,nan,17.56,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,382.190,0.326
20260610 10:41:00,187,4003,-0.17,472,0,0.004,17.34,16.59,55.8,0.03,-0.03,17,20.62,-149,16.50,18.78,18.41,18.59,16.50,17.62,nan,nan,nan,-50.62,nan,17.62,-0.392,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,379.816,0.326
20260610 10:41:01,188,4003,-0.17,470,0,0.006,17.34,16.59,55.8,0.03,-0.03,17,20.52,-149,16.50,18.79,18.41,18.59,16.69,17.62,nan,nan,nan,-50.69,nan,17.56,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,382.190,0.326
20260610 10:41:02,189,4003,-0.17,469,0,-0.000,17.34,16.59,55.8,0.03,-0.03,17,20.62,-149,16.50,18.80,18.42,18.60,16.62,17.62,nan,nan,nan,-50.75,nan,17.62,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,385.750,0.326
20260610 10:41:03,190,4003,-0.17,470,1,0.000,17.32,16.56,55.8,0.03,-0.03,17,20.52,-139,16.50,18.79,18.41,18.60,16.69,17.69,nan,nan,nan,-50.81,nan,17.56,-0.388,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,384.563,0.326
20260610 10:41:04,191,4003,-0.17,476,0,-0.001,17.32,16.59,55.8,0.03,-0.03,17,20.62,-139,16.50,18.79,18.42,18.60,16.69,17.69,nan,nan,nan,-50.94,nan,17.56,-0.392,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,381.596,0.326
20260610 10:41:05,192,4003,-0.17,476,0,0.001,17.32,16.59,55.8,0.03,-0.03,17,20.52,-139,16.50,18.79,18.42,18.60,16.62,17.69,nan,nan,nan,-50.81,nan,17.62,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,382.190,0.326
20260610 10:41:06,193,4003,-0.35,476,0,0.002,17.32,16.59,55.7,0.03,-0.03,17,20.62,-139,16.50,18.81,18.43,18.60,16.69,17.62,nan,nan,nan,-50.94,nan,17.62,-0.392,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,385.156,0.326
20260610 10:41:07,194,4003,-0.17,477,0,0.008,17.32,16.59,55.7,0.03,-0.03,17,20.52,-139,16.50,18.81,18.43,18.61,16.62,17.62,nan,nan,nan,-51.00,nan,17.62,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,385.750,0.326
20260610 10:41:08,195,4003,-0.17,477,0,-0.004,17.32,16.59,55.7,0.03,-0.03,17,20.52,-139,16.50,18.80,18.43,18.60,16.62,17.62,nan,nan,nan,-50.94,nan,17.62,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,382.190,0.326
20260610 10:41:09,196,4003,-0.17,476,0,-0.004,17.29,16.59,55.7,0.03,-0.03,17,20.52,-148,16.50,18.81,18.43,18.60,16.69,17.62,nan,nan,nan,-50.94,nan,17.62,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,379.816,0.326
20260610 10:41:10,197,4003,-0.35,476,0,0.006,17.29,16.59,55.7,0.03,-0.03,17,20.52,-148,16.50,18.82,18.44,18.61,16.69,17.62,nan,nan,nan,-50.81,nan,17.62,-0.402,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,382.190,0.326
20260610 10:41:11,198,4003,-0.17,477,0,-0.000,17.32,16.59,55.7,0.03,-0.03,17,20.52,-148,16.50,18.82,18.44,18.61,16.88,17.62,nan,nan,nan,-50.94,nan,17.62,-0.392,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,384.563,0.326
20260610 10:41:12,199,4003,-0.17,480,0,-0.006,17.29,16.59,55.7,0.03,-0.03,17,20.52,-148,16.50,18.82,18.44,18.61,16.69,17.62,nan,nan,nan,-50.94,nan,17.56,-0.392,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,381.596,0.326
20260610 10:41:13,200,4003,-0.17,482,0,-0.020,17.29,16.59,55.7,0.03,-0.03,17,20.52,-148,16.50,18.82,18.44,18.60,16.69,17.62,nan,nan,nan,-50.94,nan,17.62,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,379.816,0.326
20260610 10:41:14,201,4003,-0.17,480,0,-0.018,17.29,16.59,55.7,0.03,-0.03,17,20.52,-161,16.50,18.83,18.44,18.61,16.69,17.62,nan,nan,nan,-50.94,nan,17.62,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,382.783,0.326
20260610 10:41:15,202,4003,-0.17,480,0,-0.017,17.29,16.59,55.7,0.03,-0.03,17,20.52,-161,16.50,18.84,18.46,18.62,16.69,17.62,nan,nan,nan,-50.94,nan,17.38,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,385.750,0.326
20260610 10:41:16,203,4003,-0.17,482,0,-0.011,17.29,16.59,55.7,0.03,-0.03,17,20.52,-161,16.50,18.83,18.46,18.62,16.69,17.62,nan,nan,nan,-50.94,nan,17.62,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,383.376,0.326
20260610 10:41:17,204,4003,-0.17,480,0,-0.013,17.27,16.56,55.7,0.03,-0.03,17,20.52,-161,16.50,18.83,18.45,18.62,16.69,17.62,nan,nan,nan,-50.94,nan,17.62,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,381.003,0.326
20260610 10:41:18,205,4003,-0.35,477,0,-0.017,17.29,16.59,55.7,0.03,-0.03,17,20.52,-161,16.50,18.84,18.46,18.62,16.69,17.69,nan,nan,nan,-50.94,nan,17.56,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,383.376,0.326
20260610 10:41:19,206,4003,-0.35,477,0,-0.017,17.29,16.59,55.7,0.03,-0.03,17,20.52,-158,16.50,18.84,18.46,18.62,16.62,17.62,nan,nan,nan,-50.94,nan,17.62,-0.436,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,386.343,0.326
20260610 10:41:20,207,4003,-0.17,476,0,-0.018,17.29,16.59,55.7,0.03,-0.03,17,20.52,-158,16.50,18.84,18.46,18.63,16.69,17.62,nan,nan,nan,-50.69,nan,17.56,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,383.376,0.326
20260610 10:41:21,208,4003,-0.17,476,0,-0.014,17.29,16.59,55.7,0.03,-0.03,17,20.52,-158,16.50,18.84,18.46,18.62,16.69,17.62,nan,nan,nan,-50.94,nan,17.62,-0.402,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,379.816,0.326
20260610 10:41:22,209,4003,-0.35,477,0,-0.009,17.29,16.59,55.7,0.03,-0.03,17,20.52,-158,16.50,18.84,18.47,18.62,16.69,17.69,nan,nan,nan,-50.94,nan,17.62,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,381.003,0.326
