# Timestamp: 20260610101346
#version: SB4003.19
#enabled DS3231 square wave timing
#reading eemem.............................................................#done
#testing sensor coms 
#ch 25 AmbTemp disabled
#ch 26 AmbPres disabled
#ch 27 AmbRH disabled
#ch 28 AS1_415nm disabled
#ch 29 AS1_445nm disabled
#ch 30 AS1_480nm disabled
#ch 31 AS1_515nm disabled
#ch 32 AS1_555nm disabled
#ch 33 AS1_590nm disabled
#ch 34 AS1_630nm disabled
#ch 35 AS1_680nm disabled
#ch 36 AS1_CLEAR disabled
#ch 37 AS1_NIR disabled
#ch 38 AS2_415nm disabled
#ch 39 AS2_445nm disabled
#ch 40 AS2_480nm disabled
#ch 41 AS2_515nm disabled
#ch 42 AS2_555nm disabled
#ch 43 AS2_590nm disabled
#ch 44 AS2_630nm disabled
#ch 45 AS2_680nm disabled
#ch 46 AS2_CLEAR disabled
#ch 47 AS2_NIR disabled
#ch 48 AS3_415nm disabled
#ch 49 AS3_445nm disabled
#ch 50 AS3_480nm disabled
#ch 51 AS3_515nm disabled
#ch 52 AS3_555nm disabled
#ch 53 AS3_590nm disabled
#ch 54 AS3_630nm disabled
#ch 55 AS3_680nm disabled
#ch 56 AS3_CLEAR disabled
#ch 57 AS3_NIR disabled
#channels tested OK: 30
# num inputs: 63
#headers:
#A:,nan,4003,0.1844500,1.0008200,1.0000000,0.0004800,0.0242200,0.0238300,1.0000000,0.0004800,0.0004800,1.0000000,0.0937100,1.0000000,1.0000000,0.0038100,0.0038100,0.0038100,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,0.0048400,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,0.0001160,0.0001271,0.0000766,0.5933700,nan
#B:,nan,4003,-8563.9,-44.4,-201.0,-1404.3,-132.0,-92.0,0.0,-11892.0,-12128.0,0.0,-1177.0,-1781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-389.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3897.9,3129.4,-281.0,-1138.9,nan
#C:,nan,4003,AGAIN1,AGAIN2,AGAIN3,ASTEP1,ASTEP2,ASTEP3,ATIME1,ATIME2,ATIME3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
#D:,nan,4003,16.000,16.000,16.000,299.000,299.000,299.000,29.000,29.000,29.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
#units:,s,4003,ppm,ppm,Mm^-1,mmH2O,degC,degC,%,lpm,lpm,degC,ppm,ppm,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,mmH2O,degC,hPa,%,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,lambda,lambda,lambda,ppm,lambda
time,seconds,ID,CO,CO2,PM,Flow,FLUEtemp,H2Otemp,RH,GravFlo1,GravFlo2,COtemp,VOC,CH4,CH4temp,Ctemp1,Ctemp2,Ctemp3,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,dP2,AmbTemp,AmbPres,AmbRH,AS1_415nm,AS1_445nm,AS1_480nm,AS1_515nm,AS1_555nm,AS1_590nm,AS1_630nm,AS1_680nm,AS1_CLEAR,AS1_NIR,AS2_415nm,AS2_445nm,AS2_480nm,AS2_515nm,AS2_555nm,AS2_590nm,AS2_630nm,AS2_680nm,AS2_CLEAR,AS2_NIR,AS3_415nm,AS3_445nm,AS3_480nm,AS3_515nm,AS3_555nm,AS3_590nm,AS3_630nm,AS3_680nm,AS3_CLEAR,AS3_NIR,O2_1,O2_2,O2_3,CO2v,O2_ave
20260610 10:14:41,47,4003,-0.72,723,0,-0.013,17.20,16.25,61.5,0.03,-0.03,17,21.18,-22,16.30,18.41,18.23,18.42,16.38,17.44,nan,nan,nan,-51.25,nan,17.06,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,592.243,0.326
20260610 10:14:42,48,4003,-0.72,728,0,-0.008,17.22,16.25,61.5,0.03,-0.03,17,21.18,-22,16.30,18.41,18.23,18.42,16.56,17.38,nan,nan,nan,-51.25,nan,17.31,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,589.276,0.326
20260610 10:14:43,49,4003,-0.72,726,0,-0.014,17.22,16.28,61.5,0.03,-0.03,17,21.18,-19,16.30,18.42,18.24,18.43,16.56,17.19,nan,nan,nan,-51.19,nan,17.31,-0.402,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,592.836,0.326
20260610 10:14:44,50,4003,-0.53,728,1,-0.004,17.22,16.28,61.5,0.03,-0.03,17,21.18,-19,16.30,18.42,18.23,18.43,16.56,17.12,nan,nan,nan,-50.94,nan,17.31,-0.402,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,596.396,0.326
20260610 10:14:45,51,4003,-0.53,725,1,-0.005,17.24,16.25,61.5,0.03,-0.03,17,21.18,-19,16.30,18.42,18.24,18.42,16.56,17.19,nan,nan,nan,-51.25,nan,17.31,-0.412,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,594.023,0.326
20260610 10:14:46,52,4003,-0.53,726,1,-0.006,17.22,16.28,61.5,0.03,-0.03,17,21.08,-19,16.30,18.42,18.23,18.42,16.56,17.12,nan,nan,nan,-51.25,nan,17.06,-0.417,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,599.363,0.326
20260610 10:14:47,53,4003,-0.53,723,0,-0.011,17.22,16.25,61.4,0.03,-0.03,17,21.08,-19,16.40,18.43,18.24,18.43,16.56,17.44,nan,nan,nan,-51.06,nan,17.06,-0.412,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,600.550,0.326
20260610 10:14:48,54,4003,-0.53,723,1,-0.001,17.22,16.28,61.4,0.03,-0.03,17,21.18,-16,16.40,18.43,18.24,18.43,16.62,17.12,nan,nan,nan,-51.25,nan,17.06,-0.412,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,604.110,0.326
20260610 10:14:49,55,4003,-0.35,720,0,-0.005,17.22,16.28,61.4,0.03,-0.03,17,21.18,-16,16.40,18.43,18.24,18.43,16.56,17.12,nan,nan,nan,-51.19,nan,17.31,-0.412,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,603.517,0.326
20260610 10:14:50,56,4003,-0.35,723,1,-0.013,17.22,16.28,61.4,0.03,-0.03,17,21.08,-16,16.40,18.43,18.24,18.43,16.56,17.44,nan,nan,nan,-51.25,nan,17.31,-0.402,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,598.770,0.326
20260610 10:14:51,57,4003,-0.53,723,1,0.006,17.24,16.25,61.4,0.03,-0.03,17,21.08,-16,16.40,18.43,18.23,18.43,16.56,17.19,nan,nan,nan,-51.25,nan,17.12,-0.412,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,597.583,0.326
20260610 10:14:52,58,4003,-0.53,718,0,-0.004,17.22,16.28,61.5,0.03,-0.03,17,21.08,-16,16.40,18.43,18.24,18.43,16.38,17.19,nan,nan,nan,-51.06,nan,17.06,-0.407,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,601.143,0.326
20260610 10:14:53,59,4003,-0.35,715,0,0.006,17.22,16.28,61.4,0.03,-0.03,17,21.08,-16,16.40,18.44,18.24,18.44,16.56,17.19,nan,nan,nan,-51.25,nan,17.38,-0.402,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,603.517,0.326
20260610 10:14:54,60,4003,-0.35,713,0,-0.000,17.22,16.28,61.4,0.03,-0.03,17,21.08,-24,16.40,18.43,18.24,18.43,16.38,17.44,nan,nan,nan,-51.25,nan,17.31,-0.407,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,600.550,0.326
20260610 10:14:55,61,4003,-0.35,707,1,0.003,17.22,16.28,61.4,0.03,-0.03,17,21.08,-24,16.40,18.44,18.23,18.43,16.62,17.44,nan,nan,nan,-51.19,nan,17.31,-0.402,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,598.176,0.326
20260610 10:14:56,62,4003,-0.35,711,1,0.004,17.22,16.28,61.4,0.03,-0.03,17,21.08,-24,16.40,18.45,18.24,18.43,16.62,17.19,nan,nan,nan,-51.25,nan,17.06,-0.407,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,601.737,0.326
20260610 10:14:57,63,4003,-0.17,707,1,-0.002,17.24,16.28,61.4,0.03,-0.03,17,21.18,-24,16.40,18.45,18.25,18.44,16.62,17.19,nan,nan,nan,-51.25,nan,17.31,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,605.297,0.326
