# Timestamp: 20260610091644
#version: SB4003.19
#enabled DS3231 square wave timing
#reading eemem.............................................................#done
#testing sensor coms 
#ch 25 AmbTemp disabled
#ch 26 AmbPres disabled
#ch 27 AmbRH disabled
#ch 28 AS1_415nm disabled
#ch 29 AS1_445nm disabled
#ch 30 AS1_480nm disabled
#ch 31 AS1_515nm disabled
#ch 32 AS1_555nm disabled
#ch 33 AS1_590nm disabled
#ch 34 AS1_630nm disabled
#ch 35 AS1_680nm disabled
#ch 36 AS1_CLEAR disabled
#ch 37 AS1_NIR disabled
#ch 38 AS2_415nm disabled
#ch 39 AS2_445nm disabled
#ch 40 AS2_480nm disabled
#ch 41 AS2_515nm disabled
#ch 42 AS2_555nm disabled
#ch 43 AS2_590nm disabled
#ch 44 AS2_630nm disabled
#ch 45 AS2_680nm disabled
#ch 46 AS2_CLEAR disabled
#ch 47 AS2_NIR disabled
#ch 48 AS3_415nm disabled
#ch 49 AS3_445nm disabled
#ch 50 AS3_480nm disabled
#ch 51 AS3_515nm disabled
#ch 52 AS3_555nm disabled
#ch 53 AS3_590nm disabled
#ch 54 AS3_630nm disabled
#ch 55 AS3_680nm disabled
#ch 56 AS3_CLEAR disabled
#ch 57 AS3_NIR disabled
#channels tested OK: 30
# num inputs: 63
#headers:
#A:,nan,4003,0.1844500,1.0008200,1.0000000,0.0004800,0.0242200,0.0238300,1.0000000,0.0004800,0.0004800,1.0000000,0.0937100,1.0000000,1.0000000,0.0038100,0.0038100,0.0038100,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,0.0048400,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,0.0001160,0.0001271,0.0000766,0.5933700,nan
#B:,nan,4003,-8563.9,-44.4,-201.0,-1521.0,-132.0,-92.0,0.0,-11892.0,-12128.0,0.0,-1177.0,-1781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-389.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3897.9,3129.4,-281.0,-1138.9,nan
#C:,nan,4003,AGAIN1,AGAIN2,AGAIN3,ASTEP1,ASTEP2,ASTEP3,ATIME1,ATIME2,ATIME3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
#D:,nan,4003,16.000,16.000,16.000,299.000,299.000,299.000,29.000,29.000,29.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
#units:,s,4003,ppm,ppm,Mm^-1,mmH2O,degC,degC,%,lpm,lpm,degC,ppm,ppm,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,mmH2O,degC,hPa,%,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,lambda,lambda,lambda,ppm,lambda
time,seconds,ID,CO,CO2,PM,Flow,FLUEtemp,H2Otemp,RH,GravFlo1,GravFlo2,COtemp,VOC,CH4,CH4temp,Ctemp1,Ctemp2,Ctemp3,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,dP2,AmbTemp,AmbPres,AmbRH,AS1_415nm,AS1_445nm,AS1_480nm,AS1_515nm,AS1_555nm,AS1_590nm,AS1_630nm,AS1_680nm,AS1_CLEAR,AS1_NIR,AS2_415nm,AS2_445nm,AS2_480nm,AS2_515nm,AS2_555nm,AS2_590nm,AS2_630nm,AS2_680nm,AS2_CLEAR,AS2_NIR,AS3_415nm,AS3_445nm,AS3_480nm,AS3_515nm,AS3_555nm,AS3_590nm,AS3_630nm,AS3_680nm,AS3_CLEAR,AS3_NIR,O2_1,O2_2,O2_3,CO2v,O2_ave
20260610 09:17:40,46,4003,-0.90,640,1,-0.053,15.99,15.73,61.7,0.03,-0.03,16,21.55,29,15.40,17.25,17.00,17.25,16.25,16.31,nan,nan,nan,-51.19,nan,16.00,-0.547,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,521.038,0.326
20260610 09:17:41,47,4003,-0.72,644,0,-0.063,15.99,15.73,61.7,0.03,-0.03,16,21.55,29,15.40,17.27,17.00,17.25,16.25,16.31,nan,nan,nan,-52.06,nan,16.00,-0.547,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,524.005,0.326
20260610 09:17:42,48,4003,-0.53,647,0,-0.062,15.99,15.73,61.7,0.03,-0.03,16,21.46,29,15.40,17.26,17.00,17.26,16.44,16.12,nan,nan,nan,-52.06,nan,15.81,-0.552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,524.598,0.326
20260610 09:17:43,49,4003,-0.53,649,0,-0.060,15.99,15.70,61.7,0.03,-0.03,16,21.46,15,15.40,17.27,17.00,17.25,16.44,16.25,nan,nan,nan,-52.06,nan,15.81,-0.552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,521.632,0.326
20260610 09:17:44,50,4003,-0.53,649,0,-0.055,15.99,15.70,61.7,0.03,-0.03,16,21.46,15,15.40,17.26,17.00,17.25,16.31,16.25,nan,nan,nan,-51.19,nan,16.00,-0.552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,519.851,0.326
20260610 09:17:45,51,4003,-0.53,655,0,-0.053,15.99,15.70,61.7,0.03,-0.03,16,21.46,15,15.40,17.27,17.00,17.26,16.69,16.12,nan,nan,nan,-51.12,nan,16.00,-0.552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,522.818,0.326
20260610 09:17:46,52,4003,-0.53,653,0,-0.052,15.99,15.73,61.7,0.03,-0.03,16,21.46,15,15.40,17.27,17.01,17.26,16.50,16.12,nan,nan,nan,-50.94,nan,16.00,-0.547,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,525.785,0.326
20260610 09:17:47,53,4003,-0.53,652,1,-0.060,15.99,15.70,61.7,0.03,-0.03,16,21.46,15,15.40,17.28,17.00,17.26,16.44,16.25,nan,nan,nan,-52.06,nan,16.00,-0.552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,523.412,0.326
20260610 09:17:48,54,4003,-0.35,652,0,-0.061,15.99,15.73,61.7,0.03,-0.03,16,21.46,3,15.40,17.27,17.01,17.26,16.25,16.12,nan,nan,nan,-52.06,nan,16.00,-0.547,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,521.038,0.326
20260610 09:17:49,55,4003,-0.35,653,1,-0.061,15.99,15.73,61.7,0.03,-0.03,16,21.46,3,15.40,17.29,17.01,17.26,16.25,16.38,nan,nan,nan,-52.06,nan,16.00,-0.552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,524.598,0.326
20260610 09:17:50,56,4003,-0.35,653,0,-0.058,15.99,15.73,61.7,0.03,-0.03,16,21.37,3,15.40,17.29,17.01,17.26,16.44,16.31,nan,nan,nan,-51.19,nan,16.00,-0.542,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,526.379,0.326
20260610 09:17:51,57,4003,-0.35,649,1,-0.064,15.99,15.73,61.7,0.03,-0.03,16,21.37,3,15.40,17.29,17.01,17.26,16.12,16.12,nan,nan,nan,-51.19,nan,16.00,-0.547,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,523.412,0.326
20260610 09:17:52,58,4003,-0.35,647,1,-0.063,15.99,15.73,61.7,0.03,-0.03,16,21.37,3,15.40,17.29,17.00,17.26,16.25,16.50,nan,nan,nan,-51.19,nan,16.00,-0.547,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,529.345,0.326
20260610 09:17:53,59,4003,-0.17,645,0,-0.061,15.99,15.73,61.7,0.03,-0.03,16,21.37,3,15.40,17.29,17.01,17.26,16.50,16.38,nan,nan,nan,-51.75,nan,16.00,-0.489,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,531.719,0.326
20260610 09:17:54,60,4003,-0.35,645,1,-0.069,15.99,15.73,61.7,0.03,-0.03,16,21.37,-13,15.40,17.31,17.02,17.26,16.50,16.38,nan,nan,nan,-51.81,nan,16.00,-0.552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,534.092,0.326
20260610 09:17:55,61,4003,-0.17,647,1,-0.064,15.99,15.73,61.7,0.03,-0.03,16,21.37,-13,15.40,17.30,17.02,17.26,16.50,16.12,nan,nan,nan,-51.75,nan,16.06,-0.509,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,531.125,0.326
20260610 09:17:56,62,4003,-0.17,644,0,-0.067,15.99,15.70,61.7,0.03,-0.03,16,21.37,-13,15.40,17.30,17.01,17.27,16.25,16.12,nan,nan,nan,-51.38,nan,16.06,-0.547,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,527.565,0.326
20260610 09:17:57,63,4003,-0.17,640,1,-0.069,15.99,15.73,61.7,0.03,-0.03,16,21.37,-13,15.40,17.31,17.01,17.26,16.50,16.19,nan,nan,nan,-51.56,nan,16.00,-0.446,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,529.345,0.326
20260610 09:17:58,64,4003,-0.17,640,1,-0.058,16.01,15.73,61.7,0.03,-0.03,16,21.37,-13,15.40,17.31,17.02,17.27,16.44,16.31,nan,nan,nan,-51.56,nan,16.00,-0.450,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,533.499,0.326
20260610 09:17:59,65,4003,-0.17,638,0,-0.063,15.99,15.73,61.7,0.03,-0.03,16,21.37,-13,15.40,17.32,17.02,17.27,16.31,16.31,nan,nan,nan,-51.38,nan,16.00,-0.441,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,534.092,0.326
20260610 09:18:00,66,4003,-0.17,640,1,-0.057,15.99,15.73,61.7,0.03,-0.03,16,21.37,-13,15.50,17.31,17.01,17.27,16.44,16.12,nan,nan,nan,-51.38,nan,16.00,-0.441,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,530.532,0.326
20260610 09:18:01,67,4003,-0.35,644,0,-0.066,15.99,15.73,61.7,0.03,-0.03,16,21.37,-13,15.50,17.32,17.02,17.27,16.31,16.50,nan,nan,nan,-51.31,nan,16.00,-0.460,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,529.939,0.326
20260610 09:18:02,68,4003,-0.35,644,0,-0.061,15.99,15.73,61.7,0.03,-0.03,16,21.37,-13,15.50,17.32,17.02,17.27,16.44,16.31,nan,nan,nan,-51.75,nan,16.19,-0.465,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,533.499,0.326
20260610 09:18:03,69,4003,0.02,642,0,-0.059,15.99,15.73,61.7,0.03,-0.03,16,21.37,-13,15.50,17.33,17.02,17.28,16.50,16.31,nan,nan,nan,-51.75,nan,16.25,-0.455,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,534.686,0.326
20260610 09:18:04,70,4003,0.02,645,0,-0.056,15.99,15.73,61.7,0.03,-0.03,16,21.37,-13,15.50,17.33,17.03,17.27,16.25,16.19,nan,nan,nan,-51.75,nan,16.06,-0.441,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,531.125,0.326
20260610 09:18:05,71,4003,-0.17,649,0,-0.067,15.99,15.73,61.7,0.03,-0.03,16,21.27,-30,15.50,17.32,17.02,17.27,16.31,16.31,nan,nan,nan,-51.12,nan,16.00,-0.431,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,535.872,0.326
20260610 09:18:06,72,4003,-0.17,649,0,-0.062,15.99,15.73,61.7,0.03,-0.03,16,21.37,-30,15.50,17.34,17.03,17.28,16.25,16.19,nan,nan,nan,-51.12,nan,16.00,-0.450,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,540.619,0.326
20260610 09:18:07,73,4003,-0.17,649,0,-0.065,15.99,15.75,61.7,0.03,-0.03,16,21.37,-30,15.50,17.34,17.03,17.27,16.44,16.38,nan,nan,nan,-51.12,nan,16.00,-0.441,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,542.400,0.326
20260610 09:18:08,74,4003,-0.17,647,1,-0.057,15.99,15.73,61.7,0.03,-0.03,16,21.27,-30,15.50,17.35,17.03,17.28,16.31,16.31,nan,nan,nan,-51.75,nan,16.06,-0.441,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,539.433,0.326
20260610 09:18:09,75,4003,-0.17,649,0,-0.068,15.99,15.73,61.7,0.03,-0.03,16,21.27,-30,15.50,17.34,17.03,17.28,16.25,16.12,nan,nan,nan,-51.75,nan,16.00,-0.426,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,537.059,0.326
20260610 09:18:10,76,4003,0.02,647,0,-0.056,15.99,15.73,61.7,0.03,-0.03,16,21.27,-19,15.50,17.35,17.03,17.28,16.25,16.50,nan,nan,nan,-51.81,nan,16.06,-0.426,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,540.026,0.326
20260610 09:18:11,77,4003,0.02,644,0,-0.048,16.01,15.73,61.7,0.04,-0.03,16,21.27,-19,15.50,17.35,17.04,17.29,16.50,16.56,nan,nan,nan,-51.12,nan,16.00,-0.431,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,543.586,0.326
20260610 09:18:12,78,4003,0.02,642,0,-0.055,16.01,15.73,61.7,0.03,-0.03,16,21.27,-19,15.50,17.36,17.04,17.29,16.44,16.38,nan,nan,nan,-51.31,nan,16.00,-0.412,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,540.619,0.326
20260610 09:18:13,79,4003,0.02,640,0,-0.048,16.01,15.73,61.7,0.03,-0.03,16,21.18,-19,15.50,17.35,17.04,17.28,16.31,16.19,nan,nan,nan,-51.12,nan,16.06,-0.421,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,538.246,0.326
20260610 09:18:14,80,4003,0.02,644,0,-0.052,15.99,15.75,61.7,0.03,-0.03,16,21.18,-19,15.50,17.36,17.04,17.28,16.31,16.38,nan,nan,nan,-51.75,nan,16.06,-0.421,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,540.619,0.326
20260610 09:18:15,81,4003,0.02,644,1,-0.055,16.01,15.73,61.7,0.03,-0.03,16,21.27,-29,15.50,17.37,17.05,17.30,16.50,16.31,nan,nan,nan,-51.81,nan,15.81,-0.407,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,544.180,0.326
20260610 09:18:16,82,4003,0.02,644,0,-0.054,16.01,15.75,61.7,0.03,-0.03,16,21.27,-29,15.50,17.37,17.04,17.29,16.50,16.31,nan,nan,nan,-51.75,nan,16.06,-0.412,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,542.400,0.326
20260610 09:18:17,83,4003,0.02,644,1,-0.055,16.01,15.73,61.7,0.03,-0.03,16,21.18,-29,15.50,17.37,17.05,17.28,16.31,15.94,nan,nan,nan,-51.12,nan,15.88,-0.412,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,547.146,0.326
20260610 09:18:18,84,4003,-0.17,642,1,-0.052,16.01,15.73,61.7,0.03,-0.03,16,21.18,-29,15.50,17.37,17.05,17.29,16.31,16.38,nan,nan,nan,-51.12,nan,16.06,-0.446,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,547.146,0.326
20260610 09:18:19,85,4003,0.02,638,0,-0.059,16.01,15.73,61.7,0.03,-0.03,16,21.18,-29,15.50,17.38,17.05,17.29,16.44,16.19,nan,nan,nan,-51.12,nan,16.06,-0.450,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,550.707,0.326
20260610 09:18:20,86,4003,0.20,636,0,-0.064,16.01,15.75,61.7,0.04,-0.03,16,21.27,-29,15.50,17.39,17.06,17.30,16.31,16.38,nan,nan,nan,-51.12,nan,16.00,-0.528,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,551.893,0.326
20260610 09:18:21,87,4003,0.02,638,0,-0.056,16.01,15.73,61.7,0.03,-0.03,16,21.18,-36,15.50,17.39,17.06,17.29,16.31,16.38,nan,nan,nan,-52.00,nan,16.00,-0.523,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,547.146,0.326
20260610 09:18:22,88,4003,-0.17,638,0,-0.063,16.01,15.73,61.7,0.03,-0.03,16,21.18,-36,15.50,17.39,17.05,17.29,16.31,16.56,nan,nan,nan,-52.00,nan,16.06,-0.523,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,545.366,0.326
20260610 09:18:23,89,4003,0.02,638,0,-0.070,16.01,15.73,61.7,0.03,-0.03,16,21.18,-36,15.50,17.39,17.05,17.29,16.50,16.00,nan,nan,nan,-52.00,nan,16.00,-0.528,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,548.927,0.326
20260610 09:18:24,90,4003,0.02,636,0,-0.063,16.01,15.73,61.7,0.03,-0.03,16,21.18,-36,15.50,17.40,17.06,17.30,16.25,16.44,nan,nan,nan,-51.12,nan,16.06,-0.523,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,551.893,0.326
20260610 09:18:25,91,4003,0.02,636,1,-0.071,16.01,15.73,61.7,0.03,-0.03,16,21.18,-36,15.50,17.40,17.06,17.29,16.50,16.56,nan,nan,nan,-51.12,nan,16.06,-0.528,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,548.927,0.326
20260610 09:18:26,92,4003,0.02,634,1,-0.062,16.01,15.73,61.7,0.03,-0.03,16,21.08,-55,15.50,17.40,17.06,17.29,16.25,16.00,nan,nan,nan,-51.12,nan,15.81,-0.533,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,546.553,0.326
20260610 09:18:27,93,4003,0.20,638,0,-0.072,16.01,15.73,61.7,0.03,-0.03,16,21.18,-55,15.50,17.40,17.06,17.30,16.50,16.19,nan,nan,nan,-52.00,nan,16.06,-0.528,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,550.113,0.326
20260610 09:18:28,94,4003,0.20,640,0,-0.062,16.01,15.73,61.7,0.03,-0.03,16,21.18,-55,15.50,17.42,17.07,17.31,16.50,16.38,nan,nan,nan,-52.00,nan,16.06,-0.542,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,553.674,0.326
20260610 09:18:29,95,4003,0.02,640,1,-0.067,16.01,15.73,61.7,0.03,-0.03,16,21.18,-55,15.50,17.41,17.07,17.31,16.31,16.19,nan,nan,nan,-52.00,nan,16.00,-0.538,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,549.520,0.326
20260610 09:18:30,96,4003,0.20,640,0,-0.068,16.01,15.73,61.7,0.03,-0.03,16,21.08,-55,15.50,17.41,17.07,17.30,16.31,16.19,nan,nan,nan,-51.12,nan,16.06,-0.538,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,546.553,0.326
