# Timestamp: 20260520101145
#version: SB4003.19 
#enabled DS3231 square wave timing 
#reading eemem.............................................................#done 
#testing sensor coms  
#ch 25 AmbTemp disabled 
#ch 26 AmbPres disabled 
#ch 27 AmbRH disabled 
#ch 28 AS1_415nm disabled 
#ch 29 AS1_445nm disabled 
#ch 30 AS1_480nm disabled 
#ch 31 AS1_515nm disabled 
#ch 32 AS1_555nm disabled 
#ch 33 AS1_590nm disabled 
#ch 34 AS1_630nm disabled 
#ch 35 AS1_680nm disabled 
#ch 36 AS1_CLEAR disabled 
#ch 37 AS1_NIR disabled 
#ch 38 AS2_415nm disabled 
#ch 39 AS2_445nm disabled 
#ch 40 AS2_480nm disabled 
#ch 41 AS2_515nm disabled 
#ch 42 AS2_555nm disabled 
#ch 43 AS2_590nm disabled 
#ch 44 AS2_630nm disabled 
#ch 45 AS2_680nm disabled 
#ch 46 AS2_CLEAR disabled 
#ch 47 AS2_NIR disabled 
#ch 48 AS3_415nm disabled 
#ch 49 AS3_445nm disabled 
#ch 50 AS3_480nm disabled 
#ch 51 AS3_515nm disabled 
#ch 52 AS3_555nm disabled 
#ch 53 AS3_590nm disabled 
#ch 54 AS3_630nm disabled 
#ch 55 AS3_680nm disabled 
#ch 56 AS3_CLEAR disabled 
#ch 57 AS3_NIR disabled 
#channels tested OK: 30 
# num inputs: 63 
#headers: 
#A:,nan,4003,0.1844500,1.0008200,1.0000000,0.0004800,0.0242200,0.0238300,1.0000000,0.0004800,0.0004800,1.0000000,0.0937100,1.0000000,1.0000000,0.0038100,0.0038100,0.0038100,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,0.0048400,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,0.0001160,0.0001271,0.0000766,0.5933700,nan 
#B:,nan,4003,-8563.0,-44.4,-201.0,-1521.0,-132.0,-92.0,0.0,-11892.0,-12128.0,0.0,-1177.0,-1781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-389.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3897.9,3129.4,-281.0,-1138.9,nan 
#C:,nan,4003,AGAIN1,AGAIN2,AGAIN3,ASTEP1,ASTEP2,ASTEP3,ATIME1,ATIME2,ATIME3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan 
#D:,nan,4003,16.000,16.000,16.000,299.000,299.000,299.000,29.000,29.000,29.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan 
#units:,s,4003,ppm,ppm,Mm^-1,mmH2O,degC,degC,%,lpm,lpm,degC,ppm,ppm,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,mmH2O,degC,hPa,%,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,lambda,lambda,lambda,ppm,lambda 
time,seconds,ID,CO,CO2,PM,Flow,FLUEtemp,H2Otemp,RH,GravFlo1,GravFlo2,COtemp,VOC,CH4,CH4temp,Ctemp1,Ctemp2,Ctemp3,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,dP2,AmbTemp,AmbPres,AmbRH,AS1_415nm,AS1_445nm,AS1_480nm,AS1_515nm,AS1_555nm,AS1_590nm,AS1_630nm,AS1_680nm,AS1_CLEAR,AS1_NIR,AS2_415nm,AS2_445nm,AS2_480nm,AS2_515nm,AS2_555nm,AS2_590nm,AS2_630nm,AS2_680nm,AS2_CLEAR,AS2_NIR,AS3_415nm,AS3_445nm,AS3_480nm,AS3_515nm,AS3_555nm,AS3_590nm,AS3_630nm,AS3_680nm,AS3_CLEAR,AS3_NIR,O2_1,O2_2,O2_3,CO2v,O2_ave 
20260520 10:14:25,147,4003,0.37,676,1,-0.062,15.36,14.13,60.1,0.03,-0.03,15,20.99,-173,15.40,17.47,17.16,17.20,15.62,nan,nan,nan,nan,-52.88,nan,15.62,-0.547,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,599.956,0.326
20260520 10:14:26,148,4003,0.37,682,1,-0.052,15.36,14.13,60.1,0.03,-0.03,15,20.99,-173,15.40,17.48,17.16,17.21,15.81,nan,nan,nan,nan,-52.88,nan,15.50,-0.552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,602.923,0.326
20260520 10:14:27,149,4003,0.37,678,0,-0.047,15.36,14.13,60.1,0.03,-0.03,15,21.08,-173,15.40,17.48,17.17,17.21,15.62,nan,nan,nan,nan,-52.00,nan,15.44,-0.557,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,604.110,0.326
20260520 10:14:28,150,4003,0.37,676,1,-0.049,15.36,14.13,60.1,0.02,-0.03,15,20.99,-173,15.40,17.48,17.16,17.20,15.81,nan,nan,nan,nan,-52.19,nan,15.50,-0.552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,599.956,0.326
20260520 10:14:29,151,4003,0.18,676,0,-0.054,15.38,14.13,60.1,0.02,-0.03,15,20.99,-173,15.40,17.49,17.16,17.20,15.62,nan,nan,nan,nan,-52.62,nan,15.50,-0.552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,598.176,0.326
20260520 10:14:30,152,4003,0.18,673,1,-0.054,15.36,14.13,60.1,0.03,-0.03,15,20.99,-163,15.40,17.49,17.17,17.21,15.62,nan,nan,nan,nan,-52.88,nan,15.44,-0.547,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,600.550,0.326
20260520 10:14:31,153,4003,0.37,678,1,-0.059,15.36,14.13,60.1,0.03,-0.03,15,20.99,-163,15.40,17.50,17.17,17.21,15.81,nan,nan,nan,nan,-52.62,nan,15.69,-0.547,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,602.330,0.326
20260520 10:14:32,154,4003,0.37,680,1,-0.053,15.36,14.13,60.1,0.02,-0.03,15,20.99,-163,15.40,17.49,17.17,17.21,15.69,nan,nan,nan,nan,-52.19,nan,15.44,-0.552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,600.550,0.326
20260520 10:14:33,155,4003,0.18,680,0,-0.056,15.36,14.13,60.1,0.02,-0.03,15,20.99,-163,15.40,17.49,17.16,17.21,15.81,nan,nan,nan,nan,-52.25,nan,15.69,-0.552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,598.176,0.326
20260520 10:14:34,156,4003,0.37,680,1,-0.052,15.36,14.13,60.1,0.02,-0.03,15,20.99,-163,15.40,17.50,17.18,17.21,15.81,nan,nan,nan,nan,-52.19,nan,15.62,-0.552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,601.143,0.326
20260520 10:14:35,157,4003,0.37,678,1,-0.045,15.36,14.13,60.1,0.03,-0.03,15,21.08,-162,15.40,17.50,17.18,17.22,15.62,nan,nan,nan,nan,-52.81,nan,15.62,-0.552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,604.110,0.326
20260520 10:14:36,158,4003,0.37,676,1,-0.052,15.38,14.13,60.1,0.02,-0.03,15,21.08,-162,15.40,17.50,17.18,17.22,15.69,nan,nan,nan,nan,-52.62,nan,15.50,-0.591,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,601.737,0.326
20260520 10:14:37,159,4003,0.37,672,0,-0.052,15.36,14.13,60.1,0.02,-0.03,15,20.99,-162,15.40,17.50,17.18,17.21,15.62,nan,nan,nan,nan,-52.25,nan,15.25,-0.552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,599.363,0.326
20260520 10:14:38,160,4003,0.37,666,1,-0.051,15.36,14.13,60.1,0.02,-0.03,15,20.99,-162,15.40,17.51,17.18,17.22,15.81,nan,nan,nan,nan,-52.25,nan,15.69,-0.547,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,601.143,0.326
20260520 10:14:39,161,4003,0.37,665,0,-0.047,15.38,14.13,60.1,0.03,-0.03,15,21.08,-162,15.40,17.51,17.19,17.23,15.88,nan,nan,nan,nan,-52.19,nan,15.50,-0.552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,604.110,0.326
20260520 10:14:40,162,4003,0.18,665,0,-0.058,15.36,14.13,60.1,0.03,-0.03,15,21.08,-164,15.40,17.51,17.19,17.22,15.69,nan,nan,nan,nan,-52.62,nan,15.25,-0.547,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,601.737,0.326
20260520 10:14:41,163,4003,0.37,666,0,-0.056,15.36,14.13,60.1,0.02,-0.03,15,20.99,-164,15.40,17.51,17.18,17.22,15.81,nan,nan,nan,nan,-52.69,nan,15.50,-0.552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,598.176,0.326
20260520 10:14:42,164,4003,0.18,666,1,-0.058,15.36,14.13,60.1,0.02,-0.03,15,20.99,-164,15.40,17.51,17.19,17.23,15.69,nan,nan,nan,nan,-52.25,nan,15.69,-0.557,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,598.770,0.326
20260520 10:14:43,165,4003,0.55,668,0,-0.064,15.36,14.13,60.1,0.03,-0.03,15,20.99,-164,15.40,17.52,17.19,17.24,15.88,nan,nan,nan,nan,-52.38,nan,15.62,-0.479,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,602.330,0.326
20260520 10:14:44,166,4003,0.37,668,0,-0.057,15.38,14.16,60.1,0.03,-0.03,15,20.99,-164,15.40,17.52,17.20,17.24,15.81,nan,nan,nan,nan,-52.38,nan,15.44,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,602.330,0.326
20260520 10:14:45,167,4003,0.18,665,0,-0.060,15.36,14.13,60.1,0.02,-0.03,15,20.99,-164,15.40,17.52,17.20,17.23,15.81,nan,nan,nan,nan,-52.44,nan,15.44,-0.494,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,599.363,0.326
20260520 10:14:46,168,4003,0.18,665,0,-0.059,15.36,14.13,60.1,0.02,-0.03,15,20.99,-169,15.40,17.52,17.19,17.23,15.88,nan,nan,nan,nan,-52.38,nan,15.50,-0.392,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,598.176,0.326
20260520 10:14:47,169,4003,0.37,666,0,-0.058,15.38,14.16,60.1,0.03,-0.03,15,20.99,-169,15.40,17.53,17.21,17.23,15.81,nan,nan,nan,nan,-52.44,nan,15.50,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,601.737,0.326
20260520 10:14:48,170,4003,0.37,668,0,-0.063,15.38,14.13,60.1,0.03,-0.03,15,20.99,-169,15.40,17.53,17.21,17.24,15.81,nan,nan,nan,nan,-52.62,nan,15.44,-0.402,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,604.110,0.326
20260520 10:14:49,171,4003,0.55,666,0,-0.059,15.38,14.13,60.1,0.02,-0.03,15,20.99,-169,15.40,17.53,17.21,17.24,15.44,nan,nan,nan,nan,-52.62,nan,15.50,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,601.737,0.326
20260520 10:14:50,172,4003,0.37,666,0,-0.054,15.38,14.13,60.1,0.03,-0.03,15,20.99,-169,15.40,17.53,17.21,17.24,15.81,nan,nan,nan,nan,-52.69,nan,15.69,-0.383,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,599.363,0.326
20260520 10:14:51,173,4003,0.37,665,0,-0.055,15.38,14.13,60.1,0.02,-0.03,15,20.99,-171,15.40,17.53,17.21,17.24,15.88,nan,nan,nan,nan,-52.25,nan,15.50,-0.388,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,601.143,0.326
20260520 10:14:52,174,4003,0.37,665,1,-0.060,15.38,14.13,60.1,0.03,-0.03,15,20.99,-171,15.40,17.54,17.22,17.25,15.50,nan,nan,nan,nan,-52.19,nan,15.50,-0.383,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,603.517,0.326
20260520 10:14:53,175,4003,0.37,666,0,-0.056,15.38,14.13,60.1,0.03,-0.03,15,20.99,-171,15.40,17.54,17.22,17.25,15.62,nan,nan,nan,nan,-52.88,nan,15.31,-0.383,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,601.143,0.326
20260520 10:14:54,176,4003,0.37,660,1,-0.062,15.36,14.13,60.1,0.02,-0.03,15,20.99,-171,15.40,17.53,17.22,17.25,15.81,nan,nan,nan,nan,-52.81,nan,15.50,-0.392,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,597.583,0.326
20260520 10:14:55,177,4003,0.18,658,1,-0.062,15.38,14.13,60.1,0.02,-0.03,15,20.99,-171,15.40,17.54,17.23,17.25,15.88,nan,nan,nan,nan,-52.81,nan,15.75,-0.392,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,599.956,0.326
20260520 10:14:56,178,4003,0.37,660,1,-0.061,15.38,14.13,60.1,0.03,-0.03,15,20.99,-171,15.40,17.55,17.23,17.26,15.88,nan,nan,nan,nan,-52.00,nan,15.69,-0.392,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,602.330,0.326
20260520 10:14:57,179,4003,0.37,660,0,-0.057,15.38,14.16,60.1,0.02,-0.03,15,20.99,-178,15.40,17.55,17.23,17.26,15.69,nan,nan,nan,nan,-52.19,nan,15.50,-0.388,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,600.550,0.326
20260520 10:14:58,180,4003,0.37,660,0,-0.061,15.38,14.13,60.1,0.02,-0.03,15,20.99,-178,15.40,17.55,17.23,17.26,15.88,nan,nan,nan,nan,-52.19,nan,15.44,-0.392,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,598.176,0.326
20260520 10:14:59,181,4003,0.37,666,0,-0.060,15.38,14.16,60.1,0.02,-0.03,15,20.99,-178,15.40,17.55,17.23,17.26,15.62,nan,nan,nan,nan,-52.88,nan,15.69,-0.392,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,600.550,0.326
20260520 10:15:00,182,4003,0.37,666,1,-0.051,15.38,14.13,60.1,0.03,-0.03,15,20.99,-178,15.40,17.56,17.24,17.27,15.62,nan,nan,nan,nan,-52.62,nan,15.69,-0.383,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,604.110,0.326
20260520 10:15:01,183,4003,0.55,665,0,-0.059,15.38,14.13,60.1,0.03,-0.03,15,20.99,-178,15.40,17.56,17.24,17.27,15.62,nan,nan,nan,nan,-52.19,nan,15.69,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,603.517,0.326
20260520 10:15:02,184,4003,0.37,660,1,-0.063,15.38,14.13,60.1,0.02,-0.03,15,20.99,-181,15.40,17.56,17.24,17.26,15.69,nan,nan,nan,nan,-52.38,nan,15.69,-0.392,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,599.956,0.326
20260520 10:15:03,185,4003,0.18,660,0,-0.055,15.38,14.13,60.1,0.02,-0.03,15,20.99,-181,15.40,17.56,17.24,17.26,15.81,nan,nan,nan,nan,-52.38,nan,15.44,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,599.363,0.326
20260520 10:15:04,186,4003,0.55,665,1,-0.054,15.38,14.13,60.1,0.03,-0.03,15,20.99,-181,15.40,17.56,17.24,17.27,15.88,nan,nan,nan,nan,-52.19,nan,15.50,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,602.923,0.326
20260520 10:15:05,187,4003,0.37,660,1,-0.057,15.38,14.16,60.1,0.03,-0.03,15,20.99,-181,15.40,17.57,17.25,17.27,15.69,nan,nan,nan,nan,-52.19,nan,15.50,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,603.517,0.326
20260520 10:15:06,188,4003,0.55,657,1,-0.055,15.38,14.16,60.1,0.03,-0.03,15,20.99,-181,15.40,17.57,17.25,17.27,15.69,nan,nan,nan,nan,-52.19,nan,15.31,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,600.550,0.326
20260520 10:15:07,189,4003,0.37,657,0,-0.061,15.38,14.13,60.1,0.02,-0.03,15,20.99,-181,15.40,17.57,17.24,17.27,15.62,nan,nan,nan,nan,-52.81,nan,15.69,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,597.583,0.326
20260520 10:15:08,190,4003,0.37,658,0,-0.051,15.38,14.13,60.1,0.03,-0.03,15,20.99,-177,15.40,17.58,17.25,17.28,15.81,nan,nan,nan,nan,-52.81,nan,15.62,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,599.956,0.326
20260520 10:15:09,191,4003,0.55,658,0,-0.047,15.38,14.16,60.1,0.03,-0.03,15,20.99,-177,15.40,17.58,17.26,17.28,15.88,nan,nan,nan,nan,-52.25,nan,15.44,-0.421,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,611.824,0.326
20260520 10:15:10,192,4003,0.37,660,1,-0.038,15.38,14.13,60.1,0.02,-0.03,15,20.99,-177,15.40,17.58,17.26,17.28,15.88,nan,nan,nan,nan,-52.25,nan,15.50,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,609.450,0.326
20260520 10:15:11,193,4003,0.37,665,0,-0.054,15.38,14.16,60.1,0.03,-0.03,15,20.99,-177,15.40,17.58,17.26,17.28,15.62,nan,nan,nan,nan,-51.94,nan,15.88,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,607.077,0.326
20260520 10:15:12,194,4003,0.37,666,1,-0.048,15.38,14.13,60.1,0.03,-0.03,15,20.99,-177,15.50,17.58,17.26,17.28,15.88,nan,nan,nan,nan,-52.81,nan,15.69,-0.421,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,610.044,0.326
20260520 10:15:13,195,4003,0.37,672,0,-0.047,15.40,14.13,60.1,0.03,-0.03,15,20.99,-172,15.50,17.58,17.27,17.29,15.81,nan,nan,nan,nan,-52.81,nan,15.31,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,613.011,0.326
20260520 10:15:14,196,4003,0.37,673,1,-0.050,15.40,14.16,60.1,0.03,-0.03,15,20.99,-172,15.50,17.59,17.27,17.29,15.88,nan,nan,nan,nan,-52.62,nan,15.69,-0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,611.230,0.326
20260520 10:15:15,197,4003,0.37,672,1,-0.046,15.38,14.13,60.1,0.02,-0.03,15,20.99,-172,15.50,17.59,17.26,17.29,15.69,nan,nan,nan,nan,-52.19,nan,15.50,-0.402,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,608.857,0.326
